"","timepoints9","timepoints10","timepoints12","timepoints13","timepoints14","timepoints15"
"ADAM21",-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727,-0.0403579803482727
"ADAMDEC1",-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,-0.0702286917372639,0.241360761004977
"ADAMTS8",-0.0712465355450198,-0.0712465355450198,0.244069825712956,-0.0712465355450198,-0.0712465355450198,-0.0712465355450198
"ADAMTSL3",-0.0790418377514435,-0.0790418377514435,-0.0790418377514435,0.335363978282918,0.11127437766214,-0.0790418377514435
"ADAMTSL5",-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222,-0.0562876225990222
"ADAP2",-0.263265117600787,-0.242305653002385,-0.167512675747437,-0.25687418312303,-0.263265117600787,-0.263265117600787
"ADGRE5",-0.240784226403875,-0.251776133277604,-0.216304274769984,-0.122578778732687,-0.203295210038922,-0.246766890775836
"ADGRF3",-0.10163007333484,0.816699933331964,-0.0689974527775248,0.116308453160529,-0.10163007333484,-0.10163007333484
"ADGRG6",-0.117757352714262,-0.117757352714262,-0.117757352714262,-0.0848039633542374,-0.117757352714262,-0.117757352714262
"ADGRL4",-0.130436617541344,-0.130436617541344,-0.130436617541344,-0.0788030209607362,-0.130436617541344,-0.130436617541344
"ADH1A",-0.0842821291417367,-0.0842821291417367,-0.0760540073992572,-0.0842821291417367,0.0611369561989532,-0.0842821291417367
"ADIRF",-0.161101423940124,-0.161101423940124,-0.0746017830788948,-0.146880665307436,0.330127540526492,-0.161101423940124
"ADM",-0.33755249720987,-0.464484976445127,-0.463468723382177,-0.379640873988139,-0.466872615436079,-0.468854312917477
"ADPRH",0.0964572173382583,-0.143561520034798,-0.143561520034798,-0.143561520034798,0.0210577601518564,-0.143561520034798
"ADRA1B",-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145,-0.0574686528184145
"ADRA2C",1.55403538149323,0.00741831165087411,-0.0326656358287135,-0.0769220865407734,-0.0769220865407734,-0.0769220865407734
"AGAP1-IT1",-0.0371361044838973,-0.0371361044838973,0.0499874574581911,-0.0371361044838973,-0.0371361044838973,-0.0371361044838973
"AGR2",-0.35697602438715,-0.502506125634265,-0.341937441805775,-0.331445997297872,-0.329622353828477,-0.434018355028801
"AGR3",-0.313686521069307,-0.28743335325584,-0.330693900368994,-0.322667965544451,-0.132653848863476,-0.274670790075078
"AGRP",-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209,-0.0690189534455209
"AGXT",-0.187148885763461,0.0757537437874169,-0.135254315549889,-0.151669082762571,-0.187148885763461,-0.187148885763461
"AHSP",-0.235405756454079,-0.319303444559816,-0.309503197718739,-0.310788645683707,0.363094690365988,-0.245356423404097
"AIF1",-0.381166886193574,-0.34042004324366,-0.33121513132957,-0.274259366521256,-0.391138771417274,-0.451232578577795
"AIM2",0.107878915255159,-0.170052784744033,0.254777840919375,0.398324039829138,0.941166040527282,0.366574467106445
"AJAP1",-0.102382763325236,0.678318827052691,0.0576604267724693,-0.0400781885320649,-0.102382763325236,-0.102382763325236
"AKAP12",0.0802039308945566,0.106135196898208,-0.0780819945181026,-0.0224193769048685,-0.396580332767223,-0.369522314174152
"AKR1B15",-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878,-0.0261941128547878
"AKR1C6P",-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601,-0.0308250166450601
"ALAS2",-0.226476521471025,-0.28680029638992,-0.247906756257907,-0.274193965460093,0.271517378554846,-0.255627479706996
"ALDH1A1",-0.467052593035031,0.342697404398324,0.786161763447541,0.592479413637061,0.782469929953622,0.373393987833107
"ALDH1A2",-0.442957351354411,-0.393402687874326,-0.36710120484569,-0.352524126063647,-0.425277090796749,-0.140937824214424
"ALDH3A1",-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278,-0.0646270810307278
"ALOX12B",-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684,-0.0629718393706684
"ALOX15",-0.21293640860241,-0.21293640860241,-0.197969133438696,-0.21293640860241,-0.21293640860241,0.295010190761744
"ALOX5AP",-0.0645106158787305,-0.246982322893558,-0.178187007567884,-0.198982852284794,-0.188707455908986,-0.246982322893558
"ALPK1",-0.19041940694335,-0.19041940694335,-0.161361684031161,-0.141897261905459,-0.19041940694335,-0.19041940694335
"FLACC1",-0.137599381632742,-0.137599381632742,-0.0832233060648623,-0.116929989961257,-0.137599381632742,0.416879682760196
"JAML",0.923410690186547,-0.2497731058028,-0.188160653497928,-0.217272431943476,-0.26840851810918,-0.281071845541082
"AMPD1",-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478,-0.0461920447132478
"ANGPT1",1.0130386623303,1.1719859221566,0.842546980715175,0.747477109915535,0.67606340340939,0.122036793466384
"ANGPT2",-0.304393881333113,-0.26066966806834,-0.0553020543588588,-0.0824198995344306,-0.169671141920349,-0.304393881333113
"ANGPTL1",-0.289425716969793,-0.289425716969793,-0.289425716969793,-0.26771783719,-0.289425716969793,-0.289425716969793
"ANGPTL4",-0.268746396977308,-0.184758385331274,-0.268746396977308,-0.255937601787915,-0.268746396977308,-0.268746396977308
"ANK1",-0.16931670404394,-0.111748030124333,-0.152929830611851,-0.0980299541400968,-0.16931670404394,-0.16931670404394
"ANKRD1",-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664,-0.0610789538304664
"ANKRD19P",-0.146942070831422,0.113246480456194,-0.130539589053096,-0.0869035096931906,-0.0818378816473637,-0.146942070831422
"ANKRD34C",-0.0630132532534247,-0.0630132532534247,-0.0630132532534247,0.0295755025745878,-0.0630132532534247,0.851806133405978
"ANKRD50",-0.455052383552795,-0.341430590405284,-0.186748033227375,-0.15300329771302,-0.356970658642596,-0.455052383552795
"ANKRD9",-0.132870054672532,-0.132870054672532,-0.128482574603127,0.02735802549236,0.0979444877982896,0.0728717704296893
"ANKS4B",-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918,-0.0450935973180918
"ANLN",-0.237602534045907,-0.201233647333506,-0.17557853899849,-0.214594486431455,-0.237602534045907,-0.237602534045907
"ANXA1",-0.415326132969803,-0.577380627161251,-0.582994914175379,-0.397498602377731,-0.515982794079644,-0.436776671001889
"ANXA2",-0.790393326199133,-0.596576860412972,-0.65616878563722,-0.501131942433543,-0.674796835068725,-0.567132084151815
"ANXA2R",-0.125853363643615,0.436940320688969,-0.0923408712479243,-0.125853363643615,-0.125853363643615,-0.125853363643615
"ANXA3",-0.284805712766358,-0.255528125221454,-0.136299951837417,-0.214456363151949,-0.0436598256757192,-0.284805712766358
"APBB1IP",-0.226054389316592,-0.226054389316592,-0.104998778588385,-0.177459851800965,-0.226054389316592,-0.144667687596761
"APBB2",-0.342132462798437,0.0404099676387966,0.0530054731208548,-0.311835837638873,-0.174549464539821,-0.379351960950514
"APCDD1L-DT",-0.0978040952256822,-0.0978040952256822,-0.0846981778903516,-0.0978040952256822,-0.0978040952256822,-0.0978040952256822
"APLNR",-0.189601963616464,-0.161172964741911,-0.182118630769306,-0.189601963616464,-0.189601963616464,-0.140940824311126
"APOA2",-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795,-0.0319487427173795
"APOBEC3A",-0.11218907269889,-0.11218907269889,-0.0876499357254601,0.216860379363957,-0.11218907269889,-0.11218907269889
"APOBEC3D",-0.115605709016721,-0.115605709016721,0.154712274849842,-0.0863427158998395,-0.115605709016721,-0.115605709016721
"APOBR",0.220770425064098,-0.0480066995482831,0.0548190564436285,-0.138820940837032,-0.164579104636091,-0.164579104636091
"APOC1",-0.195804412101603,-0.248712775380239,-0.253817834716092,-0.22142072107351,-0.106690735840003,-0.254834987447955
"APOD",-0.261105272427835,-0.445049185837147,-0.463399610605068,-0.416752849719713,-0.454869960863451,-0.442409613794549
"APOE",0.0136599172285939,-0.22833896186497,-0.25532692625705,-0.186648863477594,-0.239306564545286,-0.307048520262674
"APOLD1",-0.390527001834938,-0.1643923215665,-0.278280942613973,-0.27935852974097,-0.351080283242963,-0.260656469167121
"AQP1",-0.106684788860242,0.0929066595893884,-0.106684788860242,-0.106684788860242,-0.106684788860242,-0.106684788860242
"AQP4",-0.102596097870496,-0.102596097870496,-0.102596097870496,-0.0318908008998525,-0.102596097870496,-0.102596097870496
"ARFIP2",-0.200142844123197,-0.0497502133217975,0.547264649984796,0.0128509958719441,0.510787297008572,-0.200626535051806
"ARG2",-0.237549550515098,0.0422462565458928,0.106375153835735,0.815522404518807,0.129489208077332,1.94286464296168
"ARHGAP11A",-0.0136558789801731,-0.184212978358297,-0.111899128342008,-0.208961674799278,-0.193030955554645,-0.227742120175509
"ARHGAP11B",-0.104643324945844,-0.104643324945844,-0.104643324945844,0.303246144828815,-0.104643324945844,-0.104643324945844
"ARHGAP15",0.0243046942067245,-0.143844794180772,-0.151931413882333,-0.168244134108467,-0.186759471747397,-0.186759471747397
"ARHGAP18",-0.238863577527357,-0.269655773786911,-0.141023442531874,0.0772087355501942,-0.188019551944336,-0.341107422235092
"ARHGAP19",-0.213413010383202,-0.0529403898355545,-0.0336461933167648,-0.19712371767861,-0.0453116715060542,-0.213413010383202
"ARHGAP26-AS1",-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269
"ARHGAP36",1.22307226868203,1.52021120907284,2.04871217117644,1.58703685787021,2.47795786264569,1.68689611572289
"ARHGAP6",-0.29151246157304,-0.29151246157304,-0.29151246157304,-0.270927686487911,-0.220290317260443,-0.29151246157304
"ARHGDIB",-0.333836718841592,-0.551203584215924,-0.567313793445126,-0.475335697677516,-0.502493538266599,-0.579089576887625
"ARHGEF15",-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.105636744992635,-0.0975830138990922,-0.105636744992635
"ARID3A",-0.177931244922263,-0.304041407769999,-0.0333310538868272,-0.223293669258735,0.522283042283221,-0.188147904617175
"ARL4C",-0.3629870671463,0.370064936270959,0.215814237014255,-0.14693153958714,0.221167323727758,-0.299380275426739
"ARL6IP1",-0.457130942528597,-0.465692901012855,0.0833105896291742,-0.154764263397369,-0.258231177034141,-0.136514637376806
"ARPC1B",-0.225738491212346,0.262675083618121,0.200364193955414,0.00229610664762909,-0.0627814546286327,-0.305047962887306
"ARPP21",1.03325905677632,0.372939466689167,1.03371393415086,0.245515208622187,-0.117493449465202,-0.18601348959295
"ART3",-0.170168787819178,-0.170168787819178,-0.145744260866188,-0.131862616032877,-0.150477300033876,-0.170168787819178
"ARX",-0.0503114869579839,0.614294482010755,-0.0503114869579839,-0.0503114869579839,0.106495326689247,-0.0503114869579839
"ASB2",1.01110835764489,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763
"ASB4",0.976074681046755,1.19030866366879,1.03126198629488,0.7936027722873,0.454456806184975,-0.281959162622494
"ASCL1",-0.369812915502065,-0.388222224292374,-0.123956481858193,-0.412926318523717,0.0658902470921828,-0.338953567395685
"ASCL4",-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715
"ASF1B",-0.28251044993159,-0.28251044993159,-0.113087741739575,-0.0690620641287519,-0.0117757942799311,-0.28251044993159
"ASGR2",-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,-0.0963472837277035
"ASPM",-0.238812486777428,-0.212148099335736,-0.236913199589119,-0.188893345958206,-0.227054294209888,-0.238812486777428
"ASPN",-0.199490326556927,-0.225440197060359,-0.25504776183656,-0.263678967786358,-0.265484162297131,-0.0398403507434439
"ATAD2",-0.463753708183384,0.0724414257303382,-0.2307186456628,0.0402288768399535,-0.218679002047555,-0.463753708183384
"ATAD5",-0.228554887723813,-0.270008683003119,-0.12489310919133,-0.270411353128348,-0.30754135735417,-0.120123949999531
"ATF3",-0.639661317443927,-0.0209888963781713,-0.340779394285361,0.109692971894904,-0.383734012169242,0.517875149087388
"ATOH7",-0.205392155903182,0.0898486629088604,0.242323275134867,0.775804714814108,-0.205392155903182,-0.205392155903182
"ATP5MGL",-0.0986103029060446,1.00535405178946,-0.0986103029060446,-0.0802811381836469,-0.0986103029060446,-0.0986103029060446
"DMAC2L",0.507007260827873,-0.173086904125399,0.139424670128413,0.116634375235348,-0.0112850309877988,0.295281096650418
"ATP6V1B1",-0.275750847955054,-0.256935947443174,-0.247873406187995,-0.247628231188771,-0.257867349390666,-0.275750847955054
"ATXN3",-0.340045230031333,0.0391303112244962,0.0697498034753291,0.252135520849315,0.18842300949025,0.336510602281015
"ATXN8OS",-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602
"AURKA",-0.249682033159262,-0.219266425926709,-0.22962736957902,-0.16163707086976,-0.0896447184272079,-0.249682033159262
"AURKB",-0.312752528753599,-0.129355962057408,-0.299056817021945,-0.241272423095374,-0.0871603475477002,-0.312752528753599
"AVPR2",-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728
"AZU1",-0.0978818038197859,-0.0978818038197859,0.0399847493493272,-0.0978818038197859,-0.0464212185494377,-0.0978818038197859
"B2M",-0.739503291571374,-0.420125930228763,-0.434038999970927,-0.415431927957789,-0.237444770031357,-0.335094150381557
"B3GNT2",-0.397355053240152,0.965070173571419,1.09993048660479,0.588599887819846,1.12954152224463,0.362698148191457
"B4GALT1-AS1",-0.0793211173392526,-0.0793211173392526,-0.0793211173392526,-0.0484518792926629,-0.0793211173392526,-0.0793211173392526
"BACE2",-0.307987135698504,-0.124036065068876,-0.00691477348065818,-0.192652573981871,-0.26385428081283,-0.234557482435582
"BACH2",-0.197828580693255,0.200292538591615,0.244393242136321,-0.149625505105367,-0.129922444848279,-0.197828580693255
"BAG3",-0.279296544985901,-0.142212468529423,-0.29821230988232,0.103537548258478,-0.124630757009627,-0.399125522155405
"BARX2",-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,0.150468611298135,-0.0367487842131657,-0.0367487842131657
"BASP1",1.60397179394783,0.573506561197411,0.272584202269108,0.404907046389618,0.282755681951766,0.0953037506695966
"BATF",-0.130814773985427,-0.130814773985427,-0.130814773985427,-0.112937860249043,-0.130814773985427,-0.130814773985427
"BATF3",-0.146903438774251,-0.146903438774251,-0.0952832526358195,-0.114075685360848,-0.146903438774251,-0.146903438774251
"BBOX1",-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193
"BCAN",-0.112709175037948,-0.112709175037948,-0.112709175037948,-0.0876325893040342,-0.112709175037948,-0.112709175037948
"BCL2A1",-0.139783613637762,-0.277698311006719,-0.238255422536856,-0.104948017554145,-0.277698311006719,-0.10876211823049
"BCL6",-0.233482706024122,-0.196981491499402,-0.15114114379117,-0.225809443344737,-0.210846118820282,-0.233482706024122
"BDKRB2",-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614
"BDNF",0.0222158644153402,0.176590029333617,-0.0620712758941229,-0.134331685628684,-0.00591597400154914,-0.2666132552569
"BEND3",0.370543823510578,-0.151831966525714,0.00333087753936869,-0.0400387236509979,-0.069248270939898,-0.151831966525714
"BFSP1",-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,-0.0707571405799438
"BGN",-0.363108070227631,-0.484055419206569,-0.508940857611809,-0.398300173323416,-0.54080995588584,-0.542993782418826
"BHLHE41",-0.160579372011555,-0.0248940569575894,-0.160579372011555,0.0469950366220919,-0.138192229793722,-0.160579372011555
"BIN2",-0.218335443783177,-0.188538297328481,-0.211383019453125,-0.159240238509766,-0.191694246983083,-0.218335443783177
"BIRC3",-0.100407859702081,-0.156741332051812,-0.018932279877298,-0.0582204483047766,-0.21725304369498,-0.21725304369498
"BIRC5",-0.0878182337511708,-0.274505546600173,-0.290270975752146,-0.18535510936141,-0.184201332856558,-0.297019183156884
"BLVRB",-0.146879180331181,-0.371498872334493,-0.437779507727157,-0.374479717808589,-0.151493318561506,-0.505985190709207
"BMP3",-0.195919931068745,-0.195919931068745,-0.195919931068745,-0.195919931068745,-0.0847163114150905,-0.195919931068745
"BMP8A",0.0296930538484622,-0.176440113460173,-0.100639470789944,-0.115873395777206,-0.176440113460173,-0.0787434523748865
"BOLL",-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219,-0.0453303396284219
"BPGM",0.591277173158625,-0.186412439108977,0.173006730857379,-0.0992607083462622,0.146389092192865,-0.0204017853604531
"BPI",-0.107330846993302,-0.107330846993302,-0.107330846993302,-0.107330846993302,-0.107330846993302,-0.107330846993302
"BPIFC",-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753,-0.037229405955753
"BRCA1",-0.230081314291029,0.294079093153886,0.000316060113271955,-0.15162996347616,-0.220879309023222,-0.230081314291029
"BRCA2",-0.240608494848563,-0.00345194504902146,-0.122393848518906,-0.240608494848563,-0.240608494848563,-0.240608494848563
"BRDTP1",-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462,-0.0313886136687462
"BABAM2-AS1",0.0120282720343617,0.296582773224228,-0.109165522362011,-0.111774355231557,-0.157079582052834,0.0874048727568004
"BSN",1.20698612197983,0.326034005322122,0.175884494388574,0.0956682409816763,0.0490256101811887,-0.140633613136506
"BSN-DT",-0.0651392886290075,-0.0651392886290075,-0.0651392886290075,-0.0238523003827292,-0.0651392886290075,-0.0651392886290075
"BST1",-0.151258730946075,-0.151258730946075,-0.123959100702543,-0.130897568335787,-0.151258730946075,0.507566605572945
"BST2",-0.537585377627566,-0.477934537105501,-0.482945697016821,-0.409749444735144,-0.498633990041227,-0.473247603852973
"BTNL2",-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629,-0.0580561726462629
"BTNL8",-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946,-0.0415835026132946
"BUB1",-0.225959987638211,-0.205626791337071,-0.223351054124013,-0.203659862489637,-0.198096746688743,-0.225959987638211
"BUB1B",-0.224815457550937,0.237442668197477,-0.109965069798495,-0.115662902614717,-0.123548637717345,-0.224815457550937
"DEPP1",-0.626714934583075,-0.263235441028956,-0.288327344559387,-0.169507810863232,-0.221098855015621,-0.589737644066258
"TMEM273",-0.00215107521853586,-0.180895077227938,-0.140955599697969,-0.154907880528199,-0.180895077227938,-0.180895077227938
"VSIR",-0.115476577084875,-0.325323174191131,-0.270831458268797,-0.288397445377783,-0.286257291182475,-0.325323174191131
"C10orf99",-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898,-0.0207062542983898
"C11orf16",3.24815742883658,-0.127763856745128,0.672920984452672,0.330495148361191,0.536671173651493,-0.127763856745128
"C11orf21",-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612,-0.0940786228626612
"C17orf64",-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467,-0.02934222098467
"C17orf99",-0.136157827549863,-0.136157827549863,-0.122455905611587,-0.136157827549863,-0.087063161202425,-0.136157827549863
"C1QA",-0.304903576066524,-0.230039582110449,-0.220536590943462,-0.197736458912428,-0.348002954544443,-0.262858350214417
"C1QB",-0.0964007654959271,-0.321174601120332,-0.197300377426796,-0.21372345153367,-0.324874206083111,-0.29454653017489
"C1QC",0.0791507377467062,-0.260653070089037,-0.202128466467777,-0.215558863601204,-0.287608050233362,-0.232612613043987
"C1QTNF2",-0.186025018275435,-0.186025018275435,-0.151463680161128,-0.186025018275435,-0.186025018275435,-0.186025018275435
"C1QTNF3",-0.211588042837322,-0.133030222250363,-0.0977730271046893,-0.0768258009820168,-0.211588042837322,-0.211588042837322
"C1orf122",0.56003388651669,-0.197139804161035,0.487989521751516,0.356388789794976,0.198864992899536,0.295616684464309
"C1orf162",-0.280403600285572,-0.280403600285572,-0.204013114718055,-0.231847574782249,-0.280403600285572,-0.280403600285572
"C1orf167",-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949,-0.0333967753813949
"FYB2",-0.22269556222358,-0.22269556222358,-0.208733039870376,-0.0352587486478535,-0.195446751580894,-0.22269556222358
"MIR9-1HG",-0.178314090599886,0.190312076253515,-0.178314090599886,-0.0103692056148391,-0.00534012195738047,-0.178314090599886
"C1orf94",-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237,-0.0236799753476237
"C21orf62",0.55091552181189,1.49091629019557,1.96487109378922,1.46439865645376,1.27215450338512,0.212855155392526
"C2CD4A",-0.277783700072756,-0.0853171318081176,-0.15156203047888,-0.0567884028883018,-0.116239240397935,-0.277783700072756
"ECRG4",-0.482238417047655,-0.382426793744264,-0.190251412038499,-0.10322875005586,-0.53914831194999,-0.45042676976827
"RRM2",-0.200694197835011,-0.214665888676903,-0.208250405152817,-0.237075585834997,-0.207682215043372,-0.22105943915373
"C3",-0.136865109683495,-0.0670932496703942,-0.0961962336844415,-0.110870912282212,-0.136865109683495,-0.136865109683495
"C3AR1",-0.233638597781967,-0.233638597781967,-0.157599231107725,-0.20517386987665,-0.206927761042993,-0.233638597781967
"C3orf80",-0.0841363721856501,0.818350059742483,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501,-0.0841363721856501
"C4orf48",0.809360383746942,1.16688404816524,0.917621326511991,0.911892271636396,0.660235164560283,0.936431496091368
"C5AR1",-0.404384010624082,0.555612978310959,-0.00168712234451658,-0.15166629714848,-0.366494499736449,-0.111212438200112
"C5orf66-AS2",-0.034026190455997,-0.034026190455997,0.148410649370476,-0.034026190455997,-0.034026190455997,-0.034026190455997
"BNIP5",-0.0322047046273272,-0.0322047046273272,-0.0322047046273272,-0.00282039463911849,-0.0322047046273272,-0.0322047046273272
"MPIG6B",-0.12470240763452,-0.12470240763452,-0.109626049589339,-0.12470240763452,0.0332301479831954,-0.12470240763452
"CXCL10",-0.275244901547264,-0.232747084390603,-0.319879629236849,-0.270955028740353,-0.325054978728425,-0.335646227544838
"C8orf34",-0.180234792743041,-0.114240821599491,-0.0457208759228033,-0.180234792743041,0.128914467969966,-0.180234792743041
"C8orf37-AS1",-0.0486100933384611,-0.0486100933384611,0.0360746154400689,-0.0486100933384611,-0.0486100933384611,0.864899915146854
"TCIM",-0.270212558613631,-0.466196828882265,-0.565882362025696,-0.501661259195322,-0.520028619633216,-0.610799848830018
"VXN",-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343,-0.0735549341880343
"C9orf135",2.62480772841969,1.57895193452825,2.25030423378847,1.70364712086041,2.14619242431377,1.55996948095779
"LINC02872",-0.0502890426165673,-0.0502890426165673,-0.0502890426165673,-0.0161999533947958,-0.0502890426165673,-0.0502890426165673
"C9orf24",-0.307757078513986,-0.180700128190961,0.387366573788422,0.0772272172043962,-0.170822009571516,0.0898450558891262
"CARNMT1",-0.121802083716725,-0.121802083716725,0.146676194441086,0.174999650046081,-0.121802083716725,-0.121802083716725
"C9orf47",-0.163782177298777,-0.163782177298777,-0.147809427649431,-0.163782177298777,-0.163782177298777,-0.163782177298777
"DOCK8-AS1",-0.08096412869414,-0.08096412869414,-0.0662974725972936,-0.0103878556392641,-0.08096412869414,-0.08096412869414
"C9orf92",-0.0332134699377171,-0.0332134699377171,-0.0332134699377171,0.163847429606672,-0.0332134699377171,-0.0332134699377171
"CA1",-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.126052463068671,-0.126052463068671
"CA12",-0.143347429539969,0.703308762094482,-0.127644817160447,0.137058442263882,-0.0412828003289456,-0.143347429539969
"CA2",-0.18886753352931,-0.324341029486261,-0.14667159262547,-0.150777563947664,-0.275257424418979,-0.00661707316975809
"CA4",-0.100080041329707,-0.100080041329707,-0.100080041329707,-0.100080041329707,-0.100080041329707,-0.100080041329707
"CABP5",-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851,-0.0522761485298851
"CACNA1B",1.54092361563488,0.731457021247473,0.485398427944689,0.316569116524483,0.0711042437383984,0.278334938255019
"CACNA1C-AS4",-0.0696982200681006,-0.0696982200681006,-0.0696982200681006,-0.0696982200681006,-0.0696982200681006,-0.0696982200681006
"CACNA1C-IT3",-0.0443430116112464,-0.0443430116112464,0.138281406781685,-0.0443430116112464,-0.0443430116112464,-0.0443430116112464
"CACNA2D3",-0.315142208722056,-0.284750981214914,-0.264180633012751,-0.12317931992615,-0.303567265748037,-0.224361025851188
"CAD",0.170158344129847,0.260100042319105,-0.080973822110879,-0.229558933279164,-0.158750446237766,-0.313287610062452
"CADM2",-0.262282758888136,0.329763634816019,0.0105526113449911,0.115955012056099,-0.250119820171395,0.166253315879753
"CAGE1",-0.0813003636317686,-0.0813003636317686,-0.055111254396433,-0.0599236367599236,0.109410055210116,-0.0813003636317686
"CALB1",0.42842713225314,-0.343531630897471,-0.220252417998917,-0.244906743428747,-0.351305385599456,-0.371635763141985
"CALB2",0.466157415287026,0.0816652873857583,-0.108438119419821,-0.217745887331739,-0.0634217327478811,-0.244103282495323
"CALCA",-0.0651120535103918,0.979837939205949,-0.0651120535103918,-0.0651120535103918,0.438143549165128,-0.0651120535103918
"CALR3",-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836,-0.0332578817924836
"CALY",1.58219594240854,1.61681664108073,1.16087835888503,1.20974864429169,0.426399964268659,0.747199148052253
"CHAMP1",-0.152234307086624,-0.0118687046639963,-0.0745680474424445,0.120941851454772,-0.132307832542844,-0.152234307086624
"CAMTA2",-0.440144357680516,-0.0657751774709215,-0.0594313692098359,0.290273272324576,0.897715197056148,-0.274882642646782
"CAPG",-0.536966670389949,-0.29806800915521,-0.300298602160936,-0.414435214069758,0.0207239096617363,-0.490835105133399
"CAPSL",0.969665176123644,1.75950297527739,1.31942439976165,1.40154826125847,1.29210808825396,1.12708032336031
"CARD16",-0.134740008296479,-0.157808602999474,-0.228888771728822,-0.172536485659141,-0.208500299285845,-0.238681967157118
"CARTPT",-0.0843628612360105,-0.0843628612360105,0.0989891907864624,-0.0843628612360105,-0.0747346162451425,-0.0843628612360105
"KNL1",-0.192036949872446,-0.192036949872446,-0.153787000466395,-0.192036949872446,-0.173434603630494,-0.192036949872446
"CATSPER1",-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714,-0.050566749442714
"CATSPER3",-0.07767909931842,-0.07767909931842,0.0150197263889236,-0.07767909931842,-0.07767909931842,-0.07767909931842
"CAV1",-0.220659711697604,-0.220659711697604,-0.205726894484609,-0.0803857843775581,-0.199577915512136,-0.220659711697604
"CBLN1",-0.135080904256615,-0.0158125785589525,-0.130688200393671,-0.135080904256615,-0.135080904256615,-0.135080904256615
"CBLN2",-0.185360348997583,-0.185360348997583,-0.169763519553158,-0.170802366176381,-0.185360348997583,-0.185360348997583
"CFAP65",-0.0296999621027348,0.454110205146891,0.551919874504163,0.54508124605632,0.589089904868437,0.354328677874745
