"","timepoints1","timepoints2","timepoints7","timepoints9"
"NEK2",-0.101168012450973,-0.179484516434354,-0.254029500035063,-0.157863960740968
"NELL1",-0.311671443246608,-0.327971942419123,-0.356171518950167,-0.356171518950167
"NENF",-0.664959281599881,-0.544229822062901,-0.616249532241884,-0.253984794112408
"NES",0.739991639743251,1.03792897529085,0.78497871464658,0.829313796338428
"NEURL2",0.176489857665874,0.00545623998022752,0.0934841096093291,-0.177852436644283
"NEUROD1",-0.154617694801271,0.0217669048791693,-0.300318228551574,0.206668547526834
"NFE2",-0.167767242784323,-0.190510274198809,-0.17087088005114,-0.0919451157234385
"NFIB",0.0104132864103893,0.0701988425006057,0.472738524551793,0.353849669817357
"NFIX",-0.242385266122609,0.128151283091512,0.577562562886015,-0.179320582668911
"NFKBIA",-0.888521178736223,-0.731068490503201,-0.37124827788658,-0.114135233073388
"NFKBIZ",-0.346140240977445,-0.402968031565027,-0.477414538566541,0.471879532332289
"NGF",-0.121781384752117,-0.121781384752117,-0.121781384752117,-0.121781384752117
"NGFR",-0.208540830735467,-0.0992639865347459,5.37565625740529,0.416103442096679
"NHLH2",-0.0349031520749111,-0.0630852130932606,-0.0630852130932606,-0.0630852130932606
"NID2",-0.343592418413615,-0.311331728076412,0.691737061294408,0.110198628124948
"NKAIN3",0.798920256395848,2.44675819270718,0.99956333278463,0.13864064061247
"NKG7",-0.132011632019667,-0.181769206493969,-0.181769206493969,-0.181769206493969
"NKPD1",-0.0344474536830671,-0.0757004711394199,-0.0757004711394199,-0.0757004711394199
"NKX3-2",-0.0477692649536605,-0.0477692649536605,-0.0477692649536605,-0.0477692649536605
"NKX6-2",-0.0251136300976491,-0.0251136300976491,1.22802557366456,-0.0251136300976491
"NLRP14",-0.0432184118654516,1.3915270755439,-0.0432184118654516,-0.0432184118654516
"NMRK2",-0.0895104287848899,-0.0895104287848899,-0.0895104287848899,-0.0895104287848899
"NMU",0.0517008169009865,-0.0977834828215311,-0.205745807387482,-0.0253279947258081
"NNAT",0.708338827609762,1.03236565766432,-1.15131769404119,-0.456043333862833
"NOD2",-0.0586930698183312,-0.0586930698183312,-0.0586930698183312,-0.0586930698183312
"NOSTRIN",-0.133668192061086,-0.167462632716077,-0.180989835925371,-0.180989835925371
"CCN3",-0.345218797774855,-0.329702740688299,-0.345218797774855,-0.250511540299295
"NOX3",-0.00249737020830133,-0.00547037269147174,-0.0486888286671735,-0.0486888286671735
"NPAS4",-0.373684460344989,-0.39584375512374,-0.39584375512374,-0.349845280837062
"NPFFR2",-0.0613870647531044,-0.0613870647531044,-0.0613870647531044,-0.0613870647531044
"NPL",-0.212727375424054,-0.254646223686224,-0.160097711917748,-0.166368080924441
"NPNT",-0.179308004842622,-0.149958687158347,-0.0462884411897975,1.18854481009494
"NPTX2",-0.255095354357969,-0.255095354357969,-0.255095354357969,-0.172243923220411
"NPW",-0.31911793523794,-0.304947575204756,-0.276631784904681,-0.153957149669272
"NR2F1",-0.473164262267983,-0.544301633902788,-0.358272837414224,-0.352999199396668
"NR4A2",-0.644633883507323,-0.637055413067287,-0.0875144164121219,-0.357115381767669
"NR4A3",-0.495145895183885,-0.417675726467688,-0.413343104239309,-0.148423197544103
"NRN1L",-0.201487686441399,-0.0714737010673492,-0.201487686441399,0.192220487573345
"NRTN",-0.1404098863924,0.301000931431342,-0.0252264924800495,-0.0334008046512412
"NRXN1",0.385405875930347,1.19724925011991,-0.0842075300118647,-0.289914310594575
"NTRK2",-0.219633639463843,-0.233746060301477,0.782464282155395,0.325825194686554
"NTS",-0.250826811700941,-0.262513294079422,-0.262513294079422,-0.262513294079422
"NUCB2",-0.659462895608399,-0.428035407126859,-0.663465958800648,-0.597504187020618
"NUDT1",-0.238368221230884,-0.0846513614424128,0.0604000672828775,-0.0664627863856789
"NUDT4",-0.0454292626576913,-0.135078098912256,-0.154591776997409,-0.117566086366442
"NUF2",-0.0831262695708401,-0.19674582371457,-0.255409041903104,-0.168782255077932
"NUMBL",0.182394803290911,0.0842580201085159,0.234611334259236,0.0256394758941927
"NUPR1",-0.453786709893722,-0.450271496227965,-0.0639764182077152,-0.270493778156453
"NUPR2",-0.395900316349147,-0.401727678778242,-0.438028289039904,-0.438028289039904
"NUSAP1",-0.0742793351797134,-0.222120322833196,-0.233699156366795,0.0435612269040729
"NXPE2",-0.0328498968529444,-0.0328498968529444,-0.0328498968529444,-0.0328498968529444
"OAS1",-0.227714058893023,-0.227714058893023,-0.227714058893023,-0.227714058893023
"OASL",-0.11585716668225,-0.11585716668225,-0.11585716668225,-0.0373467241176945
"OBSCN",-0.0452789844692463,-0.116026602090677,-0.0431648203054679,-0.110638986620742
"ODF3B",-0.200760731190168,-0.200760731190168,-0.175848393749361,0.0216514917734139
"OGN",-0.0868456893276384,-0.297067094955447,-0.402919639757609,-0.391535571874658
"OLFML3",-0.504614834252754,-0.345061163842748,-0.593416991070358,-0.448025977367631
"OLIG1",-0.10355216154961,-0.10355216154961,2.75903158384221,2.00756466153129
"OLIG2",0.055049522543441,-0.0622570628166815,2.2991800907024,1.69371303646334
"OLR1",-0.165891477585638,-0.165891477585638,0.318616103577515,0.190694219643994
"OMD",-0.091236909614143,-0.214280432960839,-0.128115559687691,-0.214280432960839
"ONECUT2",-0.074818909035595,-0.098420224139544,-0.146893747383517,0.0441174883148516
"OPCML",-0.110071627414024,0.0698108280538692,-0.110071627414024,-0.110071627414024
"OR10G3",-0.0458152569911238,-0.0458152569911238,-0.0458152569911238,-0.0458152569911238
"OR13C5",-0.0266720375927456,-0.0266720375927456,-0.0266720375927456,-0.0266720375927456
"OR7D2",-0.0849555441870012,-0.0849555441870012,-0.0849555441870012,0.0740756245601852
"ORAI2",-0.0829582802069857,-0.299207324187652,-0.266549108956063,-0.0642605693969488
"OSMR-AS1",-0.0522821592559988,-0.0522821592559988,-0.0522821592559988,-0.0522821592559988
"OSR2",-0.42769112829044,-0.412352844171686,-0.438475904322048,-0.438475904322048
"OTOA",-0.0689034069011435,-0.0689034069011435,-0.0689034069011435,-0.0689034069011435
"OTOS",-0.63058408149429,-0.553858333293199,-0.675338088864542,-0.667235777407973
"OTUD3",0.0991175422325731,-0.26411208387419,-0.204362286175819,0.0972503727374832
"OTX2",4.39326052763102,1.89394581721103,0.629741023148104,4.08851745750092
"OVOL3",-0.143896921820361,-0.143896921820361,-0.143896921820361,-0.143896921820361
"P2RX1",-0.0927775360672262,-0.124018704063546,-0.124018704063546,-0.124018704063546
"P2RY12",-0.0701339858459766,-0.0834271464429338,-0.116368428779474,1.27749199100717
"P2RY13",0.0094385281140532,-0.180823590376968,0.449651410883069,0.270783276944766
"P2RY2",-0.0880272144108093,-0.0880272144108093,-0.0880272144108093,-0.0529195826948567
"PADI2",-0.138674910782399,-0.138674910782399,2.21191452180398,-0.023270222390014
"PADI4",-0.0755180845428484,-0.0755180845428484,-0.0755180845428484,-0.0755180845428484
"PALMD",0.4398696725915,0.704777218831267,0.657794964072918,1.54267229773182
"PANX2",-0.236012669022061,-0.0759286534226936,0.263465712799699,0.347230514333496
"PAPOLB",-0.0442172496365743,-0.0442172496365743,-0.0442172496365743,-0.0442172496365743
"PAPPA2",-0.196659579456741,-0.278980550532377,-0.287202904039883,-0.287202904039883
"PARP14",0.0298445262107663,-0.224431174761995,0.125998186389549,-0.131848653361808
"PARPBP",-0.0106121418946692,-0.125928143039511,-0.206432278694636,-0.125623609323802
"PART1",-0.116175953494646,-0.116553633173568,0.0632653646848856,-0.1604517463054
"PARVG",-0.171363702740098,-0.270784858347846,-0.270784858347846,-0.0950819111266746
"PASK",-0.173549875899581,0.0890011479960437,0.126604441551727,0.00446088419619259
"PBK",0.254754202728041,-0.0297560868362462,0.139153832604741,0.139831905590701
"PCAT18",0.047604104762619,-0.0921075409763477,0.591493496187191,-0.0921075409763477
"PCAT19",-0.0702253099994972,-0.203100225626895,-0.203100225626895,-0.203100225626895
"PCDH17",0.476300752641517,0.651482115891743,3.08217642221136,0.255310926067405
"PCDH19",0.439585822157095,-0.123068615337174,-0.123068615337174,0.498389793109028
"PCDH7",0.925231816778947,0.486208922555548,0.845716321725324,0.158210151067564
"PCDH9",0.162237054620484,-0.270236080576878,0.658861167996468,-0.0190797905949011
"PCDHA10",0.303242015861753,-0.123720776349996,-0.161782971258954,-0.161782971258954
"PCDHGA10",0.215119278360204,-0.0551899467118709,-0.111043412361123,-0.0669946678641512
"PCK1",-0.0012550869157166,-0.157573028369973,-0.0580431217378054,0.766760649259423
"PCNA",-0.0499155435804524,0.220295298485152,-0.0696658686455681,0.0255883249472842
"PCOLCE",-0.565487786460539,-0.527412427778616,-0.539072629234841,-0.65633343609645
"PCOLCE-AS1",-0.131574864310566,-0.131574864310566,-0.00651414536891477,-0.131574864310566
"PCOLCE2",0.178075416533299,0.440184945553234,-0.213668520751942,-0.104563826437937
"PCP2",-0.0858723601416533,-0.0858723601416533,-0.0858723601416533,2.0547420396226
"PCP4",-0.363294109840828,0.288535362155586,1.26776607995864,1.90091489045053
"PCSK1",-0.356582748616279,-0.211672394339704,-0.406758787972374,-0.406758787972374
"PCSK1N",-0.814164639794713,-0.674140035411459,-0.884481766505583,-0.629184369292932
"PCSK2",-0.17554001346022,0.174086405126834,1.34773388872636,0.446750873907027
"PCSK9",-0.060421013031457,-0.060421013031457,-0.060421013031457,-0.060421013031457
"PDCD1LG2",-0.0635390279240203,-0.0635390279240203,-0.0635390279240203,0.223990658588095
"PDE4B",-0.194962207494007,0.467369798689845,0.486130754634127,0.633481512010745
"PDE4C",-0.0789064752225534,-0.131750394380844,-0.208931160335222,-0.163989259257965
"PDE6H",-0.0366697699890816,-0.0366697699890816,-0.0366697699890816,-0.0366697699890816
"PDGFB",-0.26367089170469,-0.0540869981966964,0.244915347205122,-0.202473480335516
"PDGFRB",-0.203746940612696,0.22634059729832,-0.0449049278102676,-0.163350744525434
"PDLIM1",-0.149936849913215,-0.260722225297928,0.525311787898973,-0.0850752748415305
"PDLIM2",-0.144906681291038,-0.342998178501104,-0.342998178501104,-0.111030057158945
"PDLIM3",0.896719864144293,1.47339997565841,0.0364283221807355,0.847000466247708
"PDPN",0.105795556061742,0.819891625081619,0.113971116536878,1.09778558283497
"PDYN",-0.0544784095689994,-0.0544784095689994,-0.0544784095689994,-0.0544784095689994
"PDZK1IP1",-0.0458180603867009,-0.0458180603867009,-0.0458180603867009,-0.0458180603867009
"PDZRN4",-0.111457738816081,0.172413360416694,-0.111457738816081,-0.111457738816081
"PECAM1",-0.245426259964973,-0.135943116564801,-0.269454849714846,-0.269454849714846
"PEG10",0.637289848444628,0.281614969614075,-0.503999060050915,-0.340814987936202
"PENK",-0.278567715198785,-0.228730803847646,-0.319433165482251,-0.319433165482251
"PEX5",-0.0409207048273701,-0.24249716763157,-0.166552165763268,-0.24249716763157
"PF4",-0.0513169993581204,-0.0513169993581204,-0.0513169993581204,-0.0513169993581204
"PGAM2",0.152944725062068,1.24230865970413,-0.407378229814679,0.757763012657879
"PGLYRP1",0.0168200121939949,-0.0482586313241193,-0.0482586313241193,-0.0482586313241193
"PHACTR3",-0.265411207737645,0.000472273720048113,-0.0851160552136844,0.267895334747098
"PHLDA2",-0.21254647220614,-0.21254647220614,1.7620953334638,-0.141766437696282
"PHOSPHO1",-0.110492292762538,-0.15399991301226,-0.0472158674181205,-0.15399991301226
"PIF1",-0.0991101792212556,-0.130413798001391,-0.130413798001391,-0.105247442862517
"PIK3C2G",-0.0625760478115347,0.0178159837140859,-0.0625760478115347,-0.0625760478115347
"PIK3R5",-0.149825174477538,-0.149825174477538,0.292547833346817,-0.123902956433988
"PILRA",-0.192223853267643,-0.185380106138448,-0.213165132005629,-0.213165132005629
"PIP5K1B",2.13473148872977,1.7482621735216,1.55213814858481,2.33630774323228
"PITRM1-AS1",-0.0595163056392649,-0.0595163056392649,-0.0595163056392649,-0.0595163056392649
"PKIB",-0.442925251998291,-0.364079298673765,-0.437407809922284,-0.375690417745646
"PLA2G1B",-0.210741089466681,-0.210741089466681,-0.210741089466681,-0.210741089466681
"PLA2G7",-0.136037665177934,-0.136037665177934,0.336089924082166,-0.136037665177934
"PLAC9",-0.515667885193471,-0.398108786261744,-0.29393795603176,-0.370937649691049
"PLAT",-0.52650078578455,-0.465340636106772,0.943239452616452,-0.239435551436714
"PLAU",-0.126792543298753,-0.076924285378395,-0.251930861401118,-0.0968381605882893
"PLAUR",-0.316403152348665,-0.286396107768644,-0.000956154707326552,-0.125409247012144
"PLCB2",-0.232599433850147,-0.219255508814507,-0.183669520622583,0.0758923466767463
"PLCE1",0.871099305538178,0.4448374404172,0.548365940234566,0.0758688470407531
"PLD3",-0.185971496962343,-0.113008762307053,-0.739362735886854,-0.870424094023544
"PLD4",-0.239447684367822,-0.260170156334541,-0.260170156334541,-0.0523967674072458
"PLEK",-0.318626273888064,-0.312413105383106,-0.24446110211669,-0.217347215810209
"PLEK2",-0.0862462809636713,-0.107171714727996,-0.107171714727996,-0.107171714727996
"PLEKHA4",-0.237601604162466,0.0646484034794765,-0.05577410386527,0.0498787525497937
"PLEKHH2",0.0739047156181964,0.996855439841401,0.868691592524316,-0.057830237426427
"PLET1",-0.0406070179169327,-0.0406070179169327,-0.0406070179169327,-0.0406070179169327
"PLIN2",0.357566588815467,0.426263664363314,-0.243365803128671,0.479652730170519
"PLK1",-0.113550200061548,-0.144459411229669,0.0355904894153877,0.0730687565764468
"PLP1",2.06745898782912,1.12775134086221,3.13026446816887,1.00935721315859
"PLSCR2",-0.137339585683344,-0.137339585683344,-0.137339585683344,-0.137339585683344
"PLTP",-0.112783555820177,0.48903771442851,-0.152491909460759,0.237372717046872
"PLVAP",-0.10693979147999,-0.0412180482194605,-0.275610294956232,-0.241856573422017
"PLXDC1",-0.012653364770487,0.104719536595191,0.0723905899096377,-0.11445665669912
"PLXNA1",-0.229483597645178,-0.268011347440689,-0.00806823309653184,0.0765741966884085
"PLXND1",-0.0118331925876607,-0.243231399279664,-0.347630401614204,-0.32871888741391
"PMAIP1",-0.327386604645169,-0.328676089030589,-0.488150147340061,-0.312468918759272
"PMFBP1",-0.0825173363217864,-0.0825173363217864,-0.0825173363217864,-0.0825173363217864
"PNMT",0.550957282531007,0.387339086028061,-0.34916239864031,-0.174507408067867
"PNOC",-0.0991652905110026,0.693300045167319,-0.0991652905110026,-0.0991652905110026
"POC1A",-0.109021555293048,0.200546258234245,-0.205966803900021,0.0681191487630676
"POF1B",-0.0835748439435035,-0.0835748439435035,-0.0835748439435035,0.0553062607221563
"POLA2",-0.119412277682942,0.0952983316148745,-0.301432144768658,0.288596739866538
"POLR2M",-0.0924355706078864,-0.0924355706078864,-0.0924355706078864,-0.0621545265654199
"POM121L8P",-0.0755635253284238,0.0262243605413039,2.86229735434808,-0.0755635253284238
"POMC",0.78425321655708,0.977333284087498,-0.862641432976566,-0.577760213654314
"PON1",-0.184121490544468,-0.184121490544468,-0.184121490544468,-0.184121490544468
"PON3",-0.248376299941205,-0.0168052265536624,-0.341706910590054,0.0387236965577021
"POSTN",-0.316025954020876,-0.330016042530641,2.00874897314825,-0.00156203390442558
"POU1F1",-0.606159265380756,-0.498508690458781,-0.640254514949222,-0.632572777190953
"POU2F2",-0.246659408415269,-0.255738731425816,0.0119896968907375,-0.160063089717138
"POU3F2",-0.060075548777815,-0.060075548777815,-0.060075548777815,0.514785911152346
"POU3F3",-0.0667317047197355,-0.0667317047197355,-0.0667317047197355,-0.0667317047197355
"PPBP",0.267952440096559,-0.0564491452335552,-0.0564491452335552,-0.0564491452335552
"PPFIA2",-0.186948678369706,0.721118003318006,-0.00578844805861468,-0.077278533399452
"PPIF",-0.403393996466294,-0.538056777281846,-0.071984709397254,0.253659468178364
"PPM1J",-0.0935028531073055,-0.0657149688354229,-0.0935028531073055,-0.0935028531073055
"PPP1R14A",-0.278960772126756,-0.259684644943522,-0.347303476855215,-0.347303476855215
"PPP1R14C",-0.144823990838889,-0.144823990838889,1.75922866381429,-0.144823990838889
"PPP1R15A",-0.476096140604524,-0.571591635914772,-0.0395307446280036,0.200203701838451
"PPP1R16B",-0.0876143645002494,-0.115307476805255,-0.115307476805255,0.255407654858465
"PPP1R17",-0.152323416497386,-0.135556739008585,-0.165820849164162,0.167888652074919
"PPP1R1A",-0.0891270208181973,-0.0891270208181973,-0.0891270208181973,0.65976551123011
"PPP1R1C",0.157378825669615,0.28411442592153,-0.218331077047394,-0.192628694674043
"PPP1R27",-0.202812367608485,-0.202812367608485,-0.202812367608485,-0.202812367608485
"PPP1R3C",0.496286136901324,0.56088315955403,-0.0371828422774104,-0.0268655719980387
"PPP2R2B",-0.366315266936475,-0.406820221205924,-0.309204397493868,0.0418962072873468
"PRAP1",0.381604044350645,0.356987525390409,-0.223205614230986,0.0108248795436531
"PRC1",-0.225601746025736,-0.232503876135088,0.0472907579959507,0.14522516490493
"PRDM1",-0.219776233297387,-0.188912215579151,-0.219776233297387,-0.151813558093248
"PRDX4",-0.0873604832124483,-0.120099629607352,-0.578291551533854,-0.253279796195426
"PRELP",0.756756476748629,2.83560760923741,0.894975150960128,3.58548935909667
"PRF1",-0.100131299812637,-0.100131299812637,-0.100131299812637,-0.100131299812637
"SRGN",-0.496042223323808,-0.5397804367732,0.297273001060728,-0.281769526668805
"PRKCB",-0.177637892936531,-0.208908886883123,-0.208908886883123,0.11351996357495
"CAVIN3",-0.271082438221276,-0.309766975013482,-0.454591651426263,-0.346168746871587
"PRKCQ-AS1",-0.12977377502239,-0.12977377502239,1.04043873454938,0.0767421468361626
"PRL",-0.629000123609504,-0.629000123609504,-0.629000123609504,-0.629000123609504
"PRLH",0.0203223601548041,-0.0721977521098311,-0.0721977521098311,-0.0721977521098311
"PRLHR",-0.275748774773556,-0.275748774773556,-0.275748774773556,-0.275748774773556
"PROC",-0.0753163174714351,-0.0753163174714351,-0.0753163174714351,-0.0753163174714351
"PRPH",0.107376081481614,-0.0549424776864422,-0.0549424776864422,-0.0549424776864422
"PRR11",-0.0996656952616162,0.287832937334807,-0.110537794221983,0.00859986764785384
"PRR15",-0.0831436597622298,-0.0831436597622298,-0.0831436597622298,-0.0831436597622298
"PRR15L",-0.115664892656592,-0.0637048943131775,-0.291733752224168,-0.291733752224168
"PRR7-AS1",-0.0638722315107067,0.0602156724975604,-0.0638722315107067,-0.01531590885391
"PRRX2",0.0988367756178272,-0.112386200206391,0.640253059447712,-0.112386200206391
"PRSS12",-0.152045088479009,-0.152045088479009,-0.152045088479009,-0.152045088479009
"PRSS21",-0.0819407483372203,-0.0819407483372203,-0.0819407483372203,-0.0819407483372203
"PRSS35",-0.133379633064456,-0.0581800478237285,-0.156040906531359,0.2923511968397
"PRSS57",-0.0484313531081053,-0.0484313531081053,-0.0484313531081053,-0.0484313531081053
"PSCA",-0.0490278676108279,-0.0490278676108279,-0.0490278676108279,-0.0490278676108279
"PSG4",-0.0857645054963398,-0.0857645054963398,-0.0857645054963398,-0.0857645054963398
"PSMB9",-0.267352163464433,-0.259018068699724,-0.320017042951029,-0.311878270582222
"PSRC1",0.111858087332438,-0.105471644191392,-0.223295591553374,0.0143629022397579
"PTAFR",-0.223790941573442,-0.223790941573442,-0.182327126968874,-0.127290833612987
"PTCHD1",-0.128206106957303,-0.128206106957303,-0.128206106957303,-0.128206106957303
"PTCRA",-0.0369106040501015,-0.0369106040501015,-0.0369106040501015,-0.0369106040501015
"PTGDS",-0.0511369690491687,-0.078896236294628,0.192616732992712,0.824443281317646
"PTGER4",-0.190315434478467,-0.245049145437975,-0.165817096052166,-0.171695849012501
"PTGS1",-0.155613748557148,0.312312712324469,-0.116038952268998,-0.0489101753256314
"PTGS2",-0.398965095090606,-0.37641193299239,-0.378362844847894,-0.271785371087163
"PTHLH",0.985225995391523,1.23906587881105,-0.100177622560846,0.0677156116088144
"PTPN6",-0.408531912676336,-0.363860541629389,-0.380671551207342,-0.37772591472274
"PTPN7",-0.130842053882878,-0.130842053882878,0.0831627464207518,-0.0857466979757146
"PTPRC",-0.318845002595734,-0.340380482909108,-0.160142106996433,-0.177230161908097
"PTPRCAP",-0.160676009406978,-0.160676009406978,-0.160676009406978,-0.0401921496405058
"PTPRE",-0.301551419533946,-0.359174127487963,0.183414178174431,-0.0538287352694195
"PTPRN",-0.692539397605476,-0.700015464459324,-0.716611310966218,-0.705359492557385
"PTPRZ1",1.13750304913669,1.717829371581,7.92043557445425,2.24183338998007
"PTTG1",0.114638340544263,-0.215462515378046,0.745297502109096,-0.0717034880656216
"PUS1",-0.160886368194109,-0.115614439045433,-0.160886368194109,-0.129478256881176
"PVRIG",-0.0962018809875394,-0.0962018809875394,-0.0962018809875394,-0.0210846707572206
"PYCARD",-0.378447471231338,-0.231405761668577,-0.0499115230432246,-0.15916383121737
"PYHIN1",-0.0669912114221204,-0.0669912114221204,-0.0669912114221204,-0.0669912114221204
"PYY2",-0.129919327952162,0.538213040944851,-0.129919327952162,-0.129919327952162
"QPCT",0.357112788781965,-0.266471709733371,-0.55696762576699,-0.677398328171229
"RAB37",-0.128089809410785,-0.128089809410785,-0.128089809410785,-0.128089809410785
"RAB3B",-0.231130734038556,-0.262022991515953,-0.475600174635734,-0.235166637879334
"RAB42P1",0.452418648687266,0.315236660451381,0.041304519502217,-0.0976043884719397
"RNASE1",-0.475239742523465,-0.283384678001338,-0.118853790400968,-0.287534375758843
"RAC2",-0.22445420552356,-0.283532401060694,-0.146663939631135,-0.228003042907893
"RACGAP1",-0.205957986036794,-0.177041907891051,-0.143004187294322,-0.0490752144826577
"RAD51AP1",-0.226568083080093,-0.0779427233422422,-0.255505275615981,-0.0555014276292447
"RAD9B",0.00330235154015062,-0.0836399196296912,-0.0836399196296912,-0.0836399196296912
"RALYL",0.0531303088396103,-0.134786916275893,-0.404336526691819,-0.330080090696175
"RAMP1",-0.354237869297594,-0.322561562240804,0.368529074823236,0.428142819261812
"RAMP2",0.0330324336774117,-0.0323464477994623,-0.41027342661048,-0.270775164664122
"RAMP3",-0.156679383538768,-0.156679383538768,-0.156679383538768,0.0646582035352178
"RAPGEF5",-0.313771057574639,-0.251455949324213,-0.33998960207371,-0.296147468137829
"RARRES1",-0.1169897918927,-0.242161391734059,-0.265159538475889,-0.115640267201341
"RARRES2",-0.313901022025808,-0.32481756890421,0.0770984680292228,0.072447858302091
"PLAAT4",-0.329967310772962,-0.329967310772962,-0.329967310772962,0.296484872866323
"RASD1",0.0989307069453025,-0.128940998219965,-0.42728566927855,0.468235224768462
"RASD2",-0.0962276059629312,-0.0962276059629312,-0.0962276059629312,-0.0962276059629312
"RASGRF1",-0.111937520447362,-0.111937520447362,-0.111937520447362,-0.111937520447362
"RBBP8",-0.163303290525132,-0.392391476893511,-0.185913894129106,-0.376101796799337
"RBM38",-0.100905111218079,-0.198658706205125,0.641979009434639,-0.211345230715147
"RBMS3-AS3",0.379346155534699,-0.118794400245793,3.85111551964863,0.358034920949941
"RBMXL2",-0.0182894441648147,-0.0182894441648147,-0.0182894441648147,-0.0182894441648147
"RBP4",-0.577965083660231,-0.577965083660231,-0.460403849628232,-0.550103306358456
"RBP7",-0.163595022798041,-0.219625299535821,0.92991568913274,0.334651673696571
"RCAN1",-0.322437889736799,0.436985800191284,0.415315290628611,1.41859877030601
"RCN3",-0.202402558105505,-0.233358881046145,0.0532485374788216,-0.471467080611693
"RCSD1",-0.1905810416513,-0.240596846278696,-0.0367232777336546,-0.199310360441646
"RCVRN",-0.0528674538117191,-0.0528674538117191,-0.0528674538117191,0.00341239621497218
"RDH12",-0.111357748749129,-0.111357748749129,-0.111357748749129,-0.111357748749129
"RELL2",-0.0360466896557514,-0.0360466896557514,-0.0360466896557514,-0.0360466896557514
"RELN",-0.119235772633367,-0.0647722249616321,-0.119235772633367,-0.119235772633367
"RETN",-0.141084189724029,-0.188968439044165,-0.188968439044165,-0.069807147102421
"RFC3",-0.176676598276993,0.129146647175545,-0.0161733206285208,-0.216674447643318
"RFX8",-0.0288062251734848,-0.0179903168330771,-0.0995582118858116,-0.0995582118858116
"RGCC",-0.401785753500479,-0.266237653294521,-0.195746286433263,-0.193334429731204
"RGPD2",-0.0399339045410093,-0.0399339045410093,-0.0399339045410093,-0.0399339045410093
"RGR",0.292303092901064,-0.0312868040022339,-0.0312868040022339,0.498863484240327
"RGS1",-0.274366791978927,-0.358861122820495,1.02795282842827,0.276832103215318
"RGS10",-0.268524815729867,-0.381581886534523,-0.228891121653578,-0.132136322580484
"RGS16",-0.330939658402449,-0.122712158669898,0.209642294634367,0.627418340165115
"RGS19",-0.201338666586393,-0.308736010868268,0.105790122857733,0.0345452530399522
"RGS2",0.898681140066346,0.534466062819071,0.139052910348157,0.425039530968004
"RGS4",0.146210279409529,-0.0742864419200388,0.0619294441807832,1.56058747591937
"RGS5",-0.210856685011845,0.0565337204299831,0.254096631015623,-0.173453230529566
"RHAG",-0.0898697856539705,-0.174829163286433,-0.174829163286433,-0.174829163286433
"RHBDF2",0.017069011420939,-0.20936993808237,0.0210318924806384,0.0737084778416567
"RHBDL1",-0.242466492754432,-0.297134470118378,-0.297134470118378,-0.241297119159574
"RHBDL2",-0.0263481847389948,-0.155804015043046,-0.128008507753799,-0.134016200329551
"RHCE",-0.170597338190196,-0.170597338190196,0.157692750048391,-0.170597338190196
"RHO",-0.0449024350578702,-0.0449024350578702,-0.0449024350578702,-0.0449024350578702
"RHOV",-0.113752861901192,-0.113752861901192,-0.113752861901192,-0.113752861901192
"RHPN1-AS1",-0.0160867606546058,-0.0637735298210434,-0.0970677897711835,-0.0970677897711835
"RILPL2",0.166834276971306,0.070850003154627,0.130275286106451,0.11496572226496
"RNASE2",-0.112507370506037,-0.112507370506037,-0.112507370506037,0.0457503548570969
"RNASE6",-0.269746324749122,-0.269746324749122,-0.197654622919138,-0.126973366729646
"RNASEH2A",-0.186066430626474,0.197050759634613,-0.20094535693797,-0.00872273944755974
"RNASET2",-0.181050028034436,-0.385709596745584,0.590979594515079,-0.143659151301075
"RNF149",0.660744095171618,-0.0305511477471739,0.219791045699702,-0.0139874837156331
"ROBO4",-0.123638155780182,-0.0459464895555992,-0.142260959802394,-0.142260959802394
"RPA4",-0.0560726052410051,0.037261137422003,0.0431480629693326,-0.0560726052410051
"RPGR",-0.19424059005394,-0.422978803356672,-0.328261321206321,-0.171896648715567
"RPL13P5",-0.22430182218845,0.512046661054078,1.00208739854734,-0.0435673985004195
"RPSAP52",-0.0508904944016887,-0.0508904944016887,-0.0508904944016887,-0.0508904944016887
"RRAD",-0.132968701047422,-0.132968701047422,-0.132968701047422,-0.118477648029053
"RSPO3",-0.292200102341635,-0.387511504291895,0.117655475075805,-0.265604003053565
"RTN1",0.661587431188599,1.076623254155,-0.114772897103679,0.508254801287789
"RTN4RL1",-0.107487301488212,-0.107487301488212,-0.107487301488212,-0.107487301488212
"RTP4",-0.0822163258585772,-0.0822163258585772,-0.0822163258585772,0.205846997737382
"RUNX3",-0.149693393555834,-0.182651974477164,-0.182651974477164,-0.182651974477164
"S100A10",-0.334263218023059,-0.220013425369884,0.710684182597799,0.0376645394297362
"S100A11",-0.848874677509062,-0.749462169483516,-0.758678408666385,-0.909621093307975
"S100A12",-0.10363875272108,-0.10363875272108,-0.10363875272108,-0.10363875272108
"S100A2",-0.075531257301401,0.00439206637077232,-0.075531257301401,0.141689941741175
"S100A4",-0.302633624847827,-0.300720813690651,-0.0275240319428275,-0.334640519440271
"S100A6",-0.224615545125479,-0.194168921468087,1.18618150890511,0.00844786058578328
"S100A8",0.20693994367566,-0.285807042280934,-0.233305179189922,-0.177413079547967
"S100B",0.434201772079622,0.380165482331631,7.51162815297865,3.85624449375046
"S100P",-0.0908529974668752,-0.128193345597059,-0.128193345597059,-0.128193345597059
