"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints7","timepoints8","timepoints9","timepoints10","timepoints11","timepoints12","timepoints13","timepoints14","timepoints15"
"ARHGAP26-AS1",-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,0.199868412130452,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269,-0.0297057098501269
"ARHGAP36",-0.479122388753157,-0.503894874838981,-0.493263100704119,-0.607267949039022,-0.692016409918376,-0.563024729223913,-0.48192254167813,-0.653216976618606,-0.601983265932943,-0.462189901532846,-0.568711543605313,-0.379530334153683,-0.568967854508187,0.0680613254715371,-0.587249323721216
"ARHGAP6",0.114672508880617,0.0206437652890423,-0.141257377836111,-0.11541598452138,0.871487149749296,0.23607066743809,0.736792263557092,-0.0889379472300664,0.19371518720132,0.16608229171727,-0.137949992621226,0.311049189195259,0.34164350105195,0.560155295810961,0.125626695636403
"ARHGDIB",0.165097537927474,0.514183039453727,0.853555381703435,0.342519410813939,-0.624954313926836,0.316381566035481,0.829315220936765,0.936194199734384,0.795130824048564,0.757891258338743,0.322936167913939,0.59032611397388,0.250822889175972,0.820775249797543,0.621619907735388
"ARHGEF15",-0.080050531346955,-0.0822462216803925,-0.0328482795924476,-0.00368040867290108,-0.105636744992635,-0.066734418758885,-0.105636744992635,-0.0593090535712479,-0.105636744992635,-0.0138754456825782,-0.105636744992635,-0.105636744992635,0.0176967919210223,-0.105636744992635,-0.105636744992635
"ARID3A",0.14706547503733,0.228851809535423,0.214061434400157,-0.109401970218796,1.56496356442027,0.0365465483143046,-0.0968616201721487,-0.0996790983788087,-0.17866484521635,-0.0622270674545217,-0.0970576245077313,-0.231549340373879,-0.23140219301011,0.0395337005999848,-0.158481717916313
"ARL4C",-0.306792458067136,-0.292717336852413,-0.337216268707664,-0.189971961698419,-0.272663549462647,-0.352491785867898,-0.286879765597723,-0.304307730214962,-0.323716165221547,-0.325424216193708,0.0314844809204809,-0.351742205576518,-0.318062988662269,-0.349152267218711,-0.214307481195988
"ARL6IP1",0.0178802249774068,0.292139638976037,-0.0270318703806119,-0.0904682213067058,-0.726800702741533,-0.125625071854999,-0.28781673974199,-0.282535908109554,-0.40366254027756,-0.34489961676741,-0.644979008629714,-0.0228578927260539,0.146459968603621,-0.153831325275595,0.171463659873998
"ARPC1B",-0.317833433793923,-0.368072634658925,-0.322589223976991,-0.347436927574927,-0.622397004203315,-0.349205097169007,-0.542118436573561,-0.311801139011438,-0.122853742085351,-0.282243805660231,-0.273885792754965,-0.256516972873094,-0.467807090839814,-0.118272595393906,-0.341949049440424
"ARPP21",0.153520293393482,-0.0968581896380191,-0.0523549450342797,0.0807161527071997,-0.18601348959295,-0.17308204734338,-0.18601348959295,0.0727137842195696,-0.170474466836039,-0.1335793411581,-0.148801962754539,-0.156819626613428,-0.157525106263375,0.279094903828373,-0.18601348959295
"ART3",-0.170168787819178,-0.132252883989594,0.0664255326285591,-0.122615449448892,-0.170168787819178,-0.170168787819178,-0.170168787819178,-0.140267239370005,-0.127044156907243,-0.11800975293324,-0.170168787819178,-0.163687230818211,-0.138978820496377,-0.170168787819178,-0.170168787819178
"ARX",-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0503114869579839,-0.0200518896308532,0.127482883951865,-0.0503114869579839
"ASB2",-0.0923075685616763,-0.0672967721481681,-0.0923075685616763,-0.0619072024855301,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0363217769568559,-0.0600955455987024,-0.050023033252108,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763,-0.0923075685616763
"ASB4",-0.172686932578707,-0.259850408652371,-0.260652363896777,-0.240707670633864,-0.281959162622494,-0.234146648825568,-0.184627530521684,-0.281959162622494,-0.263360167807727,-0.218078069474285,-0.281959162622494,-0.145142834864228,-0.21085903350137,-0.234345632655933,-0.281959162622494
"ASCL1",-0.305023878206822,-0.303910066240087,-0.142367897150538,-0.302658871034629,-0.00508507552238676,-0.351432649403919,-0.320595654199159,-0.427053138498465,-0.340946409078871,-0.359119538599024,-0.379844074389071,-0.409811701132018,-0.30926023795122,-0.362505584899679,-0.397672669948928
"ASCL4",-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715,-0.0273213186380715
"ASF1B",0.209408110712708,0.153613562048083,-0.0330045490022281,0.194405486959439,-0.28251044993159,0.162201174686685,-0.28251044993159,-0.28251044993159,0.0806197060344153,0.0106604654292395,-0.0258373079652638,0.0525479130107182,-0.15613707781292,-0.176365921262328,-0.0556965150055775
"ASGR2",-0.0963472837277035,-0.0527411335146866,-0.0963472837277035,-0.0511073246548777,-0.0963472837277035,-0.0963472837277035,-0.0963472837277035,-0.0789828816113798,-0.0963472837277035,-0.0423821209697715,-0.0963472837277035,-0.0963472837277035,-0.0732485491383192,-0.0963472837277035,-0.0963472837277035
"ASPM",-0.0589610623865844,0.13752681346548,-0.00934745889794236,0.194875192331324,-0.238812486777428,0.144307299504597,-0.238812486777428,-0.234250635321622,-0.0918176944990017,0.123528303670974,0.0820354510074464,0.0707232984126891,0.0237927638968346,-0.224310432723077,0.0851571109768381
"ASPN",0.426834365270517,0.617735431520361,0.294850713682156,0.604475897570726,3.05521629835767,1.46324233335887,0.524393171457686,2.3725835827853,0.220973148254122,0.19387641191898,0.144128047115339,0.826731065820292,1.00447332110197,0.477796335736053,0.747629006152221
"ATAD2",-0.0653412378943899,0.336503839165254,0.578028772698226,-0.00924619292660127,-0.463753708183384,0.0639654907593925,-0.127675738018076,-0.0937725597774575,0.0798460505368319,-0.120776072041468,-0.0311970070000589,0.02962992132776,-0.029796360897753,-0.42172859859603,-0.108391120146911
"ATAD5",0.370955554868178,0.385767662065144,0.36443127652147,0.0273591041927429,-0.327997701084823,0.274358815647332,-0.327997701084823,-0.111148382009531,0.0490270087498206,-0.0818727234267543,-0.301965732951136,0.138828407470377,-0.0738343217791119,-0.303684478656347,-0.108369829824062
"ATF3",-0.728765512871475,-0.663434652302162,-0.63851294068059,-0.494223182604034,-0.806208276023601,-0.596857723033406,-0.533431052667139,-0.506582598941363,-0.434012345206903,-0.261791888440479,-0.599921620074167,-0.44664042831546,0.433685735963169,-0.389311550716833,0.203907795061939
"ATOH7",0.312268351493579,-0.13254629486979,-0.205392155903182,-0.154042932031197,-0.205392155903182,-0.0874837162008112,-0.205392155903182,0.0617302366734497,-0.17460188348464,-0.0348018221510078,-0.141804179760031,-0.14595693039044,-0.192757065564377,-0.166163975943643,0.011973916521299
"ATP5MGL",-0.0986103029060446,-0.0459553280856575,-0.032465106185637,0.0833126754442542,-0.0986103029060446,-0.00373971457080511,-0.0986103029060446,0.00607764757473953,-0.0709291244240325,-0.0404365683515993,0.103233200873142,-0.0986103029060446,-0.0887532718556191,-0.0986103029060446,-0.0986103029060446
"DMAC2L",-0.243038788299492,-0.186930971663877,-0.339701598172445,-0.158951569693071,-0.451021282985869,-0.276561111511427,-0.307774006897092,-0.319684865509805,-0.155018632937914,-0.0927754763162959,-0.297565134555964,0.0276016893221493,-0.00940826611340671,-0.373525750471369,-0.170946929332302
"ATP6V1B1",-0.261741184044142,-0.21051182599746,-0.25328427025191,-0.244148902824118,-0.0811482440331477,-0.275750847955054,-0.216087287554338,-0.185936098119726,-0.192356233008958,-0.245428387388766,-0.235167135408775,-0.14792247526137,-0.213239785251549,-0.275750847955054,-0.200181123485426
"ATXN3",-0.0231210878986056,0.0423876357234882,-0.0500702457268452,-0.0253375449193493,0.691329033503019,0.00417783371403311,0.0536208979372563,-0.147478946502582,0.0281073171308594,-0.160841542912876,0.00544834747552453,0.0781391302217651,0.0643075498572097,0.746494002015163,0.0593578589972572
"ATXN8OS",-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602,0.14461522054461,-0.0378919050008602,-0.0378919050008602,-0.0378919050008602
"AURKA",0.127394380321518,0.0427685539143795,-0.147136010352413,0.0626790643896843,-0.249682033159262,-0.0727070539073266,-0.19682172885485,-0.231548083360348,-0.202020312126563,-0.0460353353389703,0.0384106016759927,-0.0441236186997254,0.00748742648450573,-0.161603165045303,-0.0666980028796789
"AURKB",-0.00612955402611738,0.295820059980363,0.0251434974653879,0.308679516175976,-0.187538902100348,0.276130596300363,-0.147203614660276,-0.218698696169724,0.00998014807585004,-0.0208378632165125,0.0642023170282001,0.126120713161561,-0.139059171956087,-0.289794563113727,-0.198802563168866
"AVPR2",-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,0.0086114058600238,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728,0.0359480103568732,-0.0410936328938728,-0.0410936328938728,-0.0410936328938728
"AZU1",0.251066570523466,-0.0978818038197859,-0.0978818038197859,0.0592595478126267,-0.0978818038197859,-0.0493512755448389,-0.0470985702718034,-0.0368751559060135,0.00849021475327559,-0.0520058148737279,-0.0978818038197859,-0.0978818038197859,-0.056078836265569,-0.0978818038197859,-0.0390681700743103
"B2M",-0.0958026792154716,0.0256852542788761,0.0971613515245003,0.16707159152583,-0.244762359680158,-0.197207143866329,0.260315836763592,0.258160791148458,0.210356739170976,0.72493887811426,0.229935500383062,0.0759356940181874,0.1752592615969,0.363877748174186,0.291946310814598
"B3GNT2",-0.476950404189138,-0.341842975533039,-0.398635225349959,-0.307696422256171,-0.508511590166646,-0.460730014887538,-0.125686675122867,-0.113156634606587,-0.296823706863448,-0.257079534546238,-0.455204594857418,-0.381975590803679,-0.320369357773604,-0.348856267810171,-0.342219413498672
"B4GALT1-AS1",-0.0793211173392526,0.040994343215634,0.181573404424238,-0.00410230303075068,-0.0793211173392526,-0.0793211173392526,-0.0793211173392526,-0.0793211173392526,-0.0567900388335603,-0.0793211173392526,-0.0793211173392526,0.0026631163302353,-0.0125706463634959,-0.0793211173392526,-0.0793211173392526
"BACE2",-0.223096763470708,-0.0361588189015033,-0.0954562263320928,-0.00157499919831345,1.28143729885102,-0.0763690857501959,0.598211841702753,-0.00295379667431009,-0.124777580509221,-0.193431645316367,0.176508337126344,0.0173518894283331,0.0525128437218382,-0.307987135698504,-0.0571537066083979
"BACH2",0.142099038663187,-0.00593502227930097,-0.0815550123884449,-0.123142669773483,-0.197828580693255,0.0938700164015476,-0.166942696848052,-0.108043948908262,-0.178265759446752,-0.197828580693255,-0.197828580693255,0.403868972749297,-0.0509339422232784,0.505809744612483,0.086632847360371
"BAG3",-0.481231838708828,-0.385320719758708,-0.30427612207296,-0.181945938269417,-0.486906455312738,-0.306939869210605,-0.27114574340967,-0.160741489671567,0.0605338966249372,-0.187760418526869,-0.447805608300337,-0.26165016792975,0.395366303824186,-0.311615012115881,-0.0751545954132575
"BARX2",-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,0.531227231551391,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657,-0.0367487842131657
"BASP1",-0.274707714700539,0.03432756779081,-0.205071986578006,0.0511837442652217,-0.468027360805112,-0.0915002164892981,0.210441414482989,-0.186715429669539,-0.182819981796212,-0.233265925673128,0.714668787575575,-0.0968621529657272,-0.119290124612873,-0.1367985940793,-0.0790588307583337
"BATF",0.00757885857375504,-0.130814773985427,-0.130814773985427,-0.130814773985427,-0.130814773985427,-0.0921105454766066,-0.130814773985427,-0.102681678565562,-0.0746811464671156,-0.0970563864352431,-0.0997085358722378,-0.130814773985427,-0.0622739255478655,-0.0797371689622625,-0.130814773985427
"BATF3",-0.0154351289178201,-0.0814908731434017,-0.146903438774251,-0.122312664841063,-0.146903438774251,0.123814059296386,0.46071620574509,0.0316107894718386,-0.0530534722757483,0.0521899765975996,0.244236578808562,-0.126747683792688,-0.0728694264470439,0.0304795126183604,0.131058142947274
"BBOX1",-0.154121125683193,-0.0817966008166153,-0.154121125683193,-0.0484280381541017,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.0275195377450702,-0.118415858034705,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193,-0.154121125683193
"BCAN",0.0683498824931873,-0.000239862808863479,-0.00340146269928919,-0.112709175037948,-0.112709175037948,0.173883701495753,0.242725250615043,-0.112709175037948,0.193149771200814,0.00488046653226064,-0.0460803332744346,-0.112709175037948,0.0320741071234593,-0.112709175037948,-0.037159328483604
"BCL2A1",-0.277698311006719,-0.262296673523549,-0.269152180749395,-0.0107597145071201,-0.277698311006719,-0.248783424412719,-0.231797756043652,-0.194717357241953,-0.260181489624423,-0.0962068636328759,0.124325994805251,-0.241711166174577,-0.00180427124741374,-0.255240608203322,-0.0768217269620002
"BCL6",0.0842937370938671,-0.0558776164021528,-0.15780302201048,-0.13380716327907,-0.233482706024122,-0.111827112375675,0.925098750186641,0.122618776978771,-0.223426398735186,-0.122497317088716,0.432081579214329,-0.175263217621351,-0.187030279933333,-0.233482706024122,0.0195810897531929
"BDKRB2",-0.0900286096710614,0.100341247425227,-0.0482432955680778,-0.0764895518262906,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0900286096710614,-0.0694340959914207,-0.0900286096710614,-0.0900286096710614
"BDNF",-0.255072115180898,-0.100763371156904,-0.206695641485594,-0.187988972739595,-0.2666132552569,-0.2666132552569,-0.2666132552569,-0.238082182075735,-0.226982515840967,-0.218423560340361,-0.2666132552569,-0.129898958386412,-0.200425017510998,-0.2666132552569,-0.257181936610851
"BEND3",-0.0738480129551568,0.043363722997764,-0.00280545364523229,0.039560912522076,-0.151831966525714,-0.151831966525714,-0.151831966525714,-0.151831966525714,-0.0414867500767593,-0.0337874087754155,-0.0381220005999747,-0.051157551285478,0.0610273229275736,-0.151831966525714,-0.151831966525714
"BFSP1",-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,0.133446401161934,-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,0.0411401609820556,-0.0707571405799438,-0.0707571405799438,-0.0707571405799438,-0.00406338468206336,-0.0707571405799438,-0.0707571405799438
"BGN",0.719345347237979,0.549875883114705,1.3422746502274,0.700515373756521,0.759557717132343,1.36327164160307,2.03775956651406,1.40529815631138,1.9332357823886,2.03327397190123,1.88929147270228,2.03926216658424,1.98515539423716,0.898782361197469,1.37152929916809
"BHLHE41",-0.134196268201893,-0.148291295096067,-0.160579372011555,-0.138880335188853,-0.160579372011555,-0.160579372011555,-0.160579372011555,-0.0747593422862426,-0.153529427142106,-0.157778353092687,-0.000479998717711291,-0.160579372011555,-0.15259794134313,-0.112121692840834,-0.129857752537802
"BIN2",-0.218335443783177,-0.203852530146277,-0.11856715004733,-0.201823883513294,-0.218335443783177,-0.218335443783177,-0.218335443783177,-0.180121651293163,-0.174487223147512,-0.14534666427892,-0.0996164645717821,-0.195842331339368,-0.190567313412906,-0.114418811659845,-0.146217289147735
"BIRC3",-0.00617498810228195,-0.177441289503087,-0.209482777179991,-0.186993185373265,-0.21725304369498,-0.21725304369498,-0.21725304369498,-0.21725304369498,-0.206967817699791,-0.0215408578396778,-0.0392581108473662,-0.101178162475798,-0.167507434844607,-0.177705944311475,-0.188908622369371
"BIRC5",0.428214807049811,0.194821353926123,0.0432752507820815,0.189089543209302,-0.297019183156884,0.0737850350725339,-0.248516557770503,-0.253900321090725,0.0449692132321358,0.020792513319158,0.0227566387205797,0.0954476482506973,-0.107039016168059,-0.267423026691319,-0.0286476525920665
"BLVRB",-0.0695165699043354,-0.186803785034709,-0.0859913788844308,-0.160962406451531,-0.592436915145,-0.279134451963778,-0.316993885929915,-0.147273408000391,-0.117990023110042,-0.291740587681789,0.0374166851060894,-0.0468211407569852,-0.162652848601154,0.333225349127838,0.256174061380781
"BMP3",-0.0118619034049676,-0.076557707597721,-0.06679091254698,0.0961741412856188,-0.195919931068745,-0.0338479411842558,-0.195919931068745,-0.178916377501359,-0.147751246986259,-0.177805905817776,-0.195919931068745,-0.195919931068745,-0.124885889860057,0.152574244201116,-0.115857794879767
