"","timepoints1","timepoints2","timepoints3","timepoints4","timepoints5","timepoints6","timepoints11","timepoints13"
"STMND1",-0.13621291236545,1.16082273583555,2.09453674659933,0.310052422899725,0.549521028866113,-0.164167040086575,0.67024202088745,-0.164167040086575
"STOML3",-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236,-0.0310538497995236
"STPG2-AS1",-0.0667788683747432,0.670975298695551,-0.0667788683747432,0.260677400757481,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432,-0.0667788683747432
"STRC",0.438745983145652,-0.0792496863037966,-0.118997881277684,-0.0731633205430063,0.449189767720187,-0.118997881277684,-0.118997881277684,-0.118997881277684
"STX11",-0.239493349567414,-0.0982285116514645,0.549075719712705,-0.234300898883453,-0.26558237550279,-0.26558237550279,0.230852441524601,0.488145608949052
"STX2",-0.315745213332489,-0.148426783938124,-0.153305915183406,0.288907053502957,-0.31180302270571,-0.0415211378201872,0.533546431251034,-0.412480046170183
"STXBP6",0.551686263703181,0.288552150966298,0.00464326980334688,-0.0619283364634123,0.353368456313401,-0.139870792866139,-0.139870792866139,-0.139870792866139
"STYX",-0.263035226750913,0.10588416111187,-0.258484820419944,-0.0422973361642533,0.764937030956233,-0.32974510220971,0.445374476131558,-0.32974510220971
"SUCNR1",-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697,-0.0531172939069697
"SULF1",1.04826670245202,0.571349321823113,0.0672673477256601,0.3156728884764,0.253595366003477,0.16261701838049,0.0741855478584234,0.200246955093696
"SULT1B1",0.0066912338980096,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899,-0.0643754569142899
"SULT1E1",0.224998253750257,0.15200926971957,-0.174982060950737,-0.290640660015991,-0.51254060841803,-0.683742751290033,-0.593126110979903,-0.597792904758021
"SUSD3",0.0204060208345016,-0.0170043988353955,-0.192111150912707,-0.235461442952144,-0.235461442952144,-0.235461442952144,-0.181139090663069,-0.235461442952144
"SV2C",-0.0404144231856281,-0.0724247470444313,-0.126906475854398,-0.0727126452713659,0.242009030622823,-0.157800735922122,0.440216555938557,1.58616549438509
"SYK",0.274312234845648,0.166117580779968,0.841655271542017,-0.220528035643084,0.0874189130813466,0.342031384747535,-0.312297048280488,-0.312297048280488
"SYNGR1",-0.147384187543343,-0.18574680718066,-0.231059124386428,-0.0462277186951735,-0.417073252395574,0.796540533006217,-0.0157676906976404,-0.443873882152861
"SYNPO2",-0.414739155793976,-0.423003686436378,-0.450095460516453,-0.446055649579705,-0.462523747848555,-0.462523747848555,-0.438391683055791,-0.379111861781202
"SYT10",0.0420400693314684,-0.0163265672902519,0.457713498326453,0.116548449626224,-0.139488727061327,0.315398996204678,-0.224984962512876,-0.311373703207368
"SYT2",-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746,-0.0708604375987746
"TAAR5",-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572,-0.0240894377353572
"TAC1",-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281,-0.0825496404626281
"TAC4",-0.13298892500691,0.0490538058047677,-0.215919713038141,-0.215919713038141,-0.166366017361747,-0.215919713038141,-0.215919713038141,-0.215919713038141
"TACC3",1.28925756587262,1.18512813002423,1.55055933544847,1.95830901309074,1.05365145288087,1.94893297254343,2.40283239819855,1.80897141957538
"TACSTD2",0.223348519299926,0.374760249987771,0.447460140890351,-0.162085421743201,-0.162085421743201,5.05761773897415,-0.162085421743201,-0.162085421743201
"TAGAP",-0.18152903020903,-0.239859752110573,0.308590926004134,-0.258691940947305,-0.258691940947305,-0.258691940947305,-0.258691940947305,-0.258691940947305
"TAGLN",-0.343134086452937,-0.319174421269698,-0.0598729171420662,-0.112066674617863,-0.0911724982395071,-0.343134086452937,-0.327668333091628,1.415660881283
"TAGLN2",-0.471399555746164,-0.278496412356519,-0.157294688781965,0.49462756685755,-0.625857550047321,-0.0700694889607912,1.08921758300588,1.40763189699646
"TAGLN3",-0.385993127031426,-0.343230068067554,-0.338377388513891,-0.0830846676505294,-0.35454966782647,-0.461620515946275,0.691593864579816,-0.603246426084316
"TAL1",-0.118435080307339,-0.138987847504777,-0.163784728911377,-0.0912012976807565,-0.163784728911377,0.451434732201828,-0.163784728911377,-0.163784728911377
"TAS2R30",-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374,-0.0244242616853374
"TBX19",0.10966541528868,-0.163874836855736,0.0720320066628417,-0.0148309277617422,-0.312756526526052,-0.312756526526052,-0.312756526526052,-0.312756526526052
"TBX21",-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298,-0.0449792948710298
"TBX3",-0.305819638291007,-0.184706056916465,-0.545157939733499,-0.485578402615612,-0.552785312280061,-0.0882260579124372,-0.530028635957285,0.0744101273870501
"TBXAS1",-0.255974738421222,-0.25861549786162,-0.265678885800137,-0.265678885800137,-0.103762957429629,-0.265678885800137,-0.118470022877763,-0.265678885800137
"TCEAL6",-0.548738394946927,-0.494463414672584,-0.470831278071946,0.0241231352973,-0.249426346742062,-0.556780972692306,-0.293704200944553,-0.437973721448502
"TCF21",-0.382393170265577,-0.445547683379938,-0.278732450853687,-0.453483836688679,-0.497612946230266,-0.497612946230266,-0.475907762182474,-0.445828569846339
"TCHH",-0.0667322958177966,-0.0757582282936396,-0.11071780408337,-0.11071780408337,-0.11071780408337,-0.11071780408337,-0.11071780408337,-0.11071780408337
"TCL1A",-0.0455834617000518,-0.0455834617000518,-0.0455834617000518,-0.0455834617000518,-0.0455834617000518,-0.0455834617000518,-0.0455834617000518,-0.0455834617000518
"TDGF1",-0.0786635097159782,0.0764804855089857,-0.0786635097159782,0.111140994834997,-0.0786635097159782,-0.0786635097159782,-0.0786635097159782,-0.0786635097159782
"TDO2",-0.151541518631452,-0.151541518631452,-0.151541518631452,-0.10996803629813,0.195508922007217,-0.151541518631452,-0.151541518631452,-0.151541518631452
"TDRD12",-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072,-0.0445293223279072
"TDRD9",-0.468707372060156,-0.256810616885827,-0.0929772415220209,-0.466347838052274,-0.517949136760583,-0.517949136760583,-0.253153122119972,-0.472884127369692
"TERT",-0.0523507853888054,0.337044442432656,-0.0523507853888054,-0.0523507853888054,-0.0523507853888054,2.11051797815947,-0.0523507853888054,-0.0523507853888054
"TESPA1",-0.0880053567062525,0.210990000744666,-0.0880053567062525,-0.0880053567062525,-0.0880053567062525,-0.0880053567062525,-0.00411657273083835,-0.0880053567062525
"TEX14",-0.146442453702608,-0.146442453702608,-0.146442453702608,-0.146442453702608,-0.146442453702608,-0.146442453702608,-0.146442453702608,-0.146442453702608
"TEX15",0.338000616534726,-0.0939810845210883,-0.0939810845210883,-0.0939810845210883,-0.0939810845210883,1.38303042946364,-0.0939810845210883,-0.0939810845210883
"F3",-0.115932617959697,-0.0974133946275104,-0.115932617959697,-0.115932617959697,-0.115932617959697,-0.115932617959697,-0.115932617959697,-0.115932617959697
"TFAP2B",-0.366233629281476,-0.394878477950453,-0.326767465910355,-0.348108584952489,-0.410320355247504,-0.410320355247504,-0.410320355247504,-0.350566926350085
"TFAP2D",-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606,-0.0379291894342606
"TFF3",-0.121271629013987,-0.121271629013987,-0.121271629013987,-0.121271629013987,-0.121271629013987,-0.121271629013987,-0.121271629013987,-0.121271629013987
"TFPI",-0.355490074249663,-0.442009311912008,-0.367761744445102,-0.285340619282669,-0.334940720941995,-0.212467424054956,-0.506751605408794,-0.439334347846379
"TFPI2",0.189888368338927,0.203260988093986,0.689798252084781,0.703097549805587,0.591521262645127,-0.319132875197037,0.178150719032027,-0.319132875197037
"TFRC",-0.0382997870240123,-0.362218799052736,0.205855048167382,-0.362070087522175,-0.510267086411904,-0.121380675352897,-0.424059246274422,-0.353151196032
"TG",-0.0573444063194329,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329,-0.0573444063194329
"TGFBI",-0.605348198974475,-0.555432996729729,-0.544734049256438,-0.520661294886813,-0.580991490985589,-0.642123051164584,-0.697707654765574,-0.708806978014962
"TGFBR3L",-0.5469177213267,-0.491853439815325,-0.302250732078144,-0.192833905777428,-0.495561909002137,-0.54958462297687,-0.195951904149076,-0.00737380550517452
"TGM2",-0.579978821431532,-0.567414277571167,-0.51294319315876,-0.473327276894905,-0.632333313369094,-0.569938142730713,-0.537897022498574,-0.551647374150132
"THBD",-0.208785092802267,-0.229328189450213,-0.188144359540195,-0.214997213137533,-0.229328189450213,-0.229328189450213,-0.229328189450213,-0.229328189450213
"THBS2",-0.22341650715914,-0.154121599130208,-0.247859531920553,0.204897680502415,-0.247859531920553,-0.247859531920553,-0.21662654243518,-0.247859531920553
"THBS4",0.483832941978298,-0.12230556490171,1.4534737813469,0.406621910068636,0.412600536662634,0.222540110609567,-0.194083476567737,-0.300810622978756
"THEM5",-0.0555982701262567,-0.0555982701262567,-0.0555982701262567,-0.0555982701262567,-0.0555982701262567,-0.0555982701262567,-0.0555982701262567,-0.0555982701262567
"THEMIS2",-0.135080387139811,-0.242963844216239,-0.242963844216239,-0.242963844216239,-0.242963844216239,-0.242963844216239,-0.242963844216239,-0.242963844216239
"THSD4",0.274884448650091,-0.172761208589511,-0.213111077495502,-0.213111077495502,-0.213111077495502,-0.213111077495502,-0.172864414009595,-0.122353300344244
"THSD4-AS2",-0.0411321947675031,-0.0411321947675031,-0.0411321947675031,-0.0411321947675031,-0.0411321947675031,-0.0411321947675031,-0.0411321947675031,-0.0411321947675031
"THSD7A",0.0210118899244792,0.0278297308264444,-0.298539529539982,-0.284110925840586,-0.298539529539982,-0.298539529539982,0.80953308215249,-0.298539529539982
"THY1",-0.48116842054874,-0.360617322417513,-0.315648547955189,-0.375714888206968,-0.472363586634239,-0.599099771201175,-0.441577876357986,-0.259686257269459
"TIAM1",0.134315678970577,0.627433924457547,0.979055814010132,-0.217021004095469,0.335425442899702,-0.0164386933470769,-0.211995860065081,-0.375365445695619
"TIGD5",0.168719298507165,-0.143764874276002,-0.143764874276002,0.975798419506506,-0.143764874276002,-0.143764874276002,-0.143764874276002,-0.143764874276002
"TIGIT",-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438,-0.066580070549438
"TIMP1",-0.873351504061412,-0.733490683423068,-0.345806847582119,-0.132424744429816,-0.538375319192552,0.175844577405249,-0.113809233816408,-0.187878372293695
"TIMP3",-0.527427253669884,-0.499433732492225,-0.608432374284796,-0.461358025531585,-0.628534113266801,-0.0550115452127736,-0.558892247103393,-0.604875345049592
"TK1",2.06237715590445,3.63181578605032,2.27934986220128,2.40401224333059,4.10231156670651,5.01542492888119,1.21468014458095,0.679281237715096
"TLR4",-0.209163867318618,-0.188655193519738,-0.227553597618638,-0.227553597618638,-0.227553597618638,-0.227553597618638,-0.227553597618638,-0.227553597618638
"TLR7",-0.134676285110967,-0.134676285110967,-0.134676285110967,-0.134676285110967,-0.134676285110967,-0.134676285110967,-0.134676285110967,-0.134676285110967
"TM4SF1",-0.100325968632674,0.477890925659931,0.486648951007525,1.50924737376831,0.358653187797371,-0.295965629692932,0.0396456316730526,1.40518715911631
"TM4SF18",-0.160050669315045,-0.189144518448212,-0.189144518448212,0.156046724636034,-0.189144518448212,-0.189144518448212,-0.189144518448212,-0.189144518448212
"TMCC2",0.0320234650107905,0.0274316342799363,0.275603981494574,-0.271717496941826,-0.177320491761171,-0.271717496941826,0.0919083783731195,-0.271717496941826
"TMED3",-0.227623829735201,-0.227863692137812,0.0858171785015188,-0.484531237655304,-0.262254035879965,-0.60775462285494,-0.0722372225543852,-0.63741990183563
"TMEM176B",-0.432714763922052,-0.0994336355247324,-0.340520478324647,-0.434074517296092,-0.220473735477868,1.76593061512322,0.192387573256122,1.43339634032381
"TMEM190",0.0640944892495683,-0.0455835866049916,0.156353512421295,0.0185132368050536,-0.269857774286594,-0.242835111736706,-0.336653703425142,-0.370858886700651
"TMEM211",0.499858278630931,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391,-0.0279273725562391
"TMEM225",-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515,-0.0246271171153515
"TMEM233",-0.068827165459496,-0.068827165459496,-0.068827165459496,-0.068827165459496,-0.068827165459496,-0.068827165459496,-0.068827165459496,-0.068827165459496
"TMEM236",-0.0646416265997143,-0.0646416265997143,0.0906002878787878,-0.0646416265997143,-0.0646416265997143,-0.0646416265997143,-0.0646416265997143,-0.0646416265997143
"TMEM52B",-0.0818815679595493,-0.1535747268796,-0.100862767456885,-0.105785085517397,-0.1535747268796,-0.1535747268796,-0.1535747268796,-0.1535747268796
"TMEM86B",0.0131657045917864,-0.155968890397594,-0.16321513853408,-0.101370534426845,0.866670027292835,-0.16321513853408,-0.0781512192012628,-0.16321513853408
"TMEM88",-0.14260834125902,-0.218865319680596,-0.121633317047864,-0.0895952795977292,-0.233562240642912,0.861688451648776,-0.214815903855591,-0.233562240642912
"TMIGD3",-0.105548857170733,-0.135923241671943,0.0734065675748593,-0.135923241671943,-0.135923241671943,-0.135923241671943,-0.135923241671943,-0.135923241671943
"TMPRSS12",-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458,-0.0233056323840458
"TMPRSS13",-0.0766868276608578,0.0598637731437567,-0.0766868276608578,-0.0766868276608578,-0.0766868276608578,-0.0766868276608578,-0.0766868276608578,-0.0766868276608578
"TMSB15A",2.46148888103222,2.720157198733,2.57700964188339,1.81194231957534,0.591052345264052,0.920862491455042,1.75169089801989,0.184766970996553
"TNF",-0.309175415688958,-0.300287008884808,-0.24978216753236,-0.266950898487389,-0.295095061593988,-0.318126874109737,-0.318126874109737,-0.277491539403422
"TNFAIP2",-0.287777675336147,-0.26385786596099,-0.295666858837708,-0.268611148196911,-0.202752536779292,-0.295666858837708,-0.236199287117876,0.0518200095375455
"TNFAIP3",-0.421182276163047,-0.363228581431817,-0.42681119361,-0.142538512037453,-0.341511979680693,-0.210278696880642,-0.321063426775329,-0.318608170221401
"TNFAIP6",-0.111548630119293,-0.111548630119293,-0.111548630119293,-0.111548630119293,-0.111548630119293,-0.111548630119293,-0.111548630119293,0.05628884215113
"TNFAIP8L2",-0.153187289476756,-0.138153286831306,-0.153187289476756,-0.153187289476756,-0.153187289476756,-0.153187289476756,-0.153187289476756,-0.153187289476756
"TNFRSF12A",-0.045832005176896,0.0918185911080876,0.246026870389831,0.613979777323817,0.657956548624369,-0.47662441289808,0.338584143728602,1.94778206920365
"TNFRSF1B",-0.320770671390488,-0.25612753444227,-0.247536325391102,-0.320605293206278,-0.132193377511264,-0.333167803770815,-0.333167803770815,-0.333167803770815
"TNFRSF4",-0.116510236885602,-0.116510236885602,-0.0252032392488987,-0.116510236885602,-0.116510236885602,-0.116510236885602,-0.116510236885602,-0.116510236885602
"TNFRSF8",-0.0517567316990711,-0.0517567316990711,-0.0517567316990711,-0.0517567316990711,-0.0517567316990711,-0.0517567316990711,-0.0517567316990711,-0.0517567316990711
"TNFSF10",-0.256047780806787,-0.256047780806787,-0.221561680757068,-0.237138580909893,-0.256047780806787,-0.256047780806787,-0.234067063094202,-0.256047780806787
"TNFSF13B",-0.2099960889374,-0.18751625915448,-0.2099960889374,-0.2099960889374,-0.2099960889374,-0.2099960889374,-0.176130995990622,-0.2099960889374
"TNFSF14",-0.0900779584309284,-0.0900779584309284,-0.0900779584309284,-0.0900779584309284,-0.0900779584309284,-0.0900779584309284,-0.0900779584309284,-0.0900779584309284
"TNIP3",-0.0673382163713826,-0.0673382163713826,-0.0673382163713826,-0.0673382163713826,-0.0673382163713826,-0.0673382163713826,-0.0673382163713826,-0.0673382163713826
"TNKS2-AS1",0.31681711214778,0.213364676310561,0.636044771931583,1.02180070082695,-0.116333000950455,-0.116333000950455,-0.116333000950455,-0.116333000950455
"TNNI2",-0.127568839057845,-0.127568839057845,-0.127568839057845,-0.127568839057845,-0.127568839057845,-0.127568839057845,-0.127568839057845,-0.127568839057845
"TNNT1",2.41985272425614,1.88914734575572,1.28138385155145,1.13681686604009,1.55110046422965,0.397985071215137,0.390376239446296,-0.188491316852045
