"","timepoints2","timepoints4","timepoints5","timepoints6","timepoints9","timepoints10","timepoints12","timepoints13","timepoints15"
"COL19A1",-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.105326502605488,-0.0416238249198832,-0.105326502605488
"COL1A1",-0.506712452887159,-0.510957757664956,-0.72158496244865,-0.556894076500108,-0.593365593102517,-0.670354615276969,-0.697092025831671,-0.437664947662647,0.050461560725496
"COL1A2",-0.475558575600616,-0.483980214992948,-0.315995889982732,-0.436248915518806,-0.302840695323808,-0.884351634564279,-0.687992134305326,-0.328755615497045,-0.378266486264652
"COL20A1",-0.0861527420070158,-0.0861527420070158,2.27533523876072,-0.0861527420070158,0.0964521050441799,-0.0861527420070158,0.133344815731695,-0.0861527420070158,-0.0861527420070158
"COL25A1",0.169757127339142,-0.1143895665344,-0.218035260319705,-0.218035260319705,-0.218035260319705,-0.218035260319705,-0.218035260319705,-0.218035260319705,-0.218035260319705
"COL28A1",-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,-0.0894426062461658,0.431598541351952,-0.0894426062461658
"COL3A1",-0.546967438922485,-0.269597071251016,-0.686069643907071,-0.520673938448234,-0.463264042899047,-0.577383557598837,-0.652044099219773,-0.527158657976591,-0.582862527977511
"COL4A1",-0.574265919199751,-0.212084614984184,-0.624624955483768,-0.51770910106356,-0.417851757885273,-0.575942027390099,-0.593177174045339,-0.295108638728209,-0.624624955483768
"COL5A2",-0.445995873438629,-0.456818742973693,-0.490902835327266,-0.490902835327266,-0.377455126059757,-0.3716200903705,-0.451994144226962,-0.479739618913492,-0.328906237162509
"COL6A3",-0.541244692729252,-0.585935559058236,-0.622171792123047,-0.489312406319198,-0.528059590593036,-0.518197592372716,-0.493755145483611,-0.438692363916296,-0.373644217201764
"COL6A6",-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,-0.104969849189131,0.0768052326367788,-0.104969849189131,-0.104969849189131,-0.104969849189131
"COL8A1",-0.104438334385524,-0.26939025339492,-0.26939025339492,-0.26939025339492,-0.26939025339492,-0.26939025339492,-0.115922345214965,-0.133635105854751,-0.26939025339492
"COLEC11",-0.161360419786487,-0.303928748230073,-0.335079578008511,-0.222468020137076,-0.269716156104592,-0.304147279096842,-0.335079578008511,-0.274601577414735,-0.335079578008511
"CORO1A",-0.279601770981846,-0.279601770981846,-0.279601770981846,-0.0623629334669851,0.0727180485048611,-0.279601770981846,-0.279601770981846,-0.279601770981846,-0.279601770981846
"CORO2A",0.0640888266033434,-0.130978536058217,-0.221268059617612,-0.221268059617612,0.116311607874404,-0.221268059617612,-0.221268059617612,-0.164340830499012,-0.221268059617612
"COTL1",-0.15480310683123,0.422932022967481,0.474052463830187,-0.737060991180768,-0.276819145665132,-0.670073044443125,-0.256251139306593,0.425786272436054,-0.806460241667102
"COX4I2",-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.12501816874479,-0.0802995397427397,-0.12501816874479
"COX6A2",-0.181343583213343,-0.181343583213343,-0.181343583213343,-0.181343583213343,-0.0561764863797961,-0.109539050581199,-0.181343583213343,-0.181343583213343,-0.181343583213343
"COX7A1",0.443466648830186,-0.243753088057756,-1.2290129275284,-0.198725013734843,-0.212890690227501,0.0559086822745226,0.201529177532762,0.335611399461573,-0.394279408430165
"CP",-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298,-0.0824315902327298
"CPA5",-0.134512207569591,-0.134512207569591,-0.134512207569591,-0.134512207569591,1.55457316035867,-0.134512207569591,-0.134512207569591,-0.134512207569591,0.539981654180253
"CPED1",-0.558695390934119,-0.57580202642619,-0.616863793778384,-0.590407718662824,-0.567642379669156,-0.144696105984174,-0.607562125160625,-0.441690897986507,-0.584240428194372
"CPLX3",-0.174132564841813,-0.174132564841813,-0.174132564841813,-0.174132564841813,-0.174132564841813,-0.174132564841813,0.0380582815068034,-0.0939577890708923,0.802112080802135
"CPVL",-0.26354708846911,-0.35613071791477,-0.35613071791477,-0.35613071791477,-0.191108052915443,-0.35613071791477,-0.35613071791477,-0.214109843228206,-0.276071491470988
"CPZ",0.421766602753084,-0.380185640842459,-0.380185640842459,-0.125974274843062,0.168973112721786,-0.34266764093412,0.323891869201606,-0.127229471796876,-0.380185640842459
"CR1L",-0.126250911473439,0.0505197771328421,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.126250911473439,-0.126250911473439,0.0447348116103365
"CRABP1",0.133042932547617,-0.174008929527626,-0.174008929527626,-0.174008929527626,-0.174008929527626,-0.174008929527626,-0.174008929527626,-0.101835004075156,0.645659889177329
"CRELD2",0.369643146006546,0.377038630088819,-0.0890112240673157,0.177413917971823,-0.266630765387275,0.340098128789918,0.0132288479041241,-0.478797781143275,-0.492050742448574
"CRH",-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.080346387149899,-0.0204042179166223,-0.080346387149899
"CRISP2",0.477505176737902,0.471470151973429,-0.0826415775716331,-0.0826415775716331,-0.0826415775716331,-0.0826415775716331,0.510454985814934,-0.0826415775716331,-0.0826415775716331
"CRISP3",-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194,-0.0518330022810194
"CRNDE",-0.108942507102074,-0.183475775732071,-0.183475775732071,-0.183475775732071,-0.183475775732071,-0.183475775732071,0.0105384944964001,-0.183475775732071,-0.183475775732071
"CRTAM",-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709,-0.0795148322977709
"CRTC3-AS1",-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848,-0.0829573787397848
"CRYAB",-0.335407387451191,-0.372564408509334,-0.404924297007604,-0.236809478855503,-0.334503545195918,-0.378450578919195,-0.0488775396211436,0.628351031162445,-0.404924297007604
"CRYBA2",0.00330539208005078,-0.231182457920225,-0.231182457920225,-0.124483498899791,-0.231182457920225,-0.231182457920225,0.0743609535453964,-0.224053949320868,-0.231182457920225
"CRYBB1",-0.119625367683471,-0.119625367683471,-0.119625367683471,-0.119625367683471,-0.119625367683471,-0.119625367683471,-0.119625367683471,-0.119625367683471,-0.119625367683471
"CRYBG3",0.0999603036576896,0.405654179515175,-0.320208364288088,-0.176033363643771,-0.263481433273431,-0.320208364288088,-0.14288019930128,0.492877430183385,0.376164365808486
"CRYGA",-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388,-0.0275558732687388
"CRYGC",-0.0814259183650513,0.164966431559062,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513,-0.0814259183650513
"CRYGD",-0.156813446422046,-0.18138619562597,-0.18138619562597,-0.18138619562597,-0.18138619562597,0.00499231376957872,-0.0142170101305738,-0.146907210246033,-0.18138619562597
"CRYM",-0.308350404597214,-0.331373330910767,-0.331373330910767,-0.234565282920906,-0.331373330910767,-0.331373330910767,-0.321992096238593,-0.204209426629877,-0.262249988300382
"CSE1L-AS1",-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622,-0.0298806486468622
"CSF1",-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.171832747759935,-0.0576854658569283,0.0914223176820361,-0.171832747759935
"CSF1R",-0.304799100972745,-0.327999908565576,-0.327999908565576,-0.327999908565576,-0.327999908565576,-0.327999908565576,-0.296573336304184,-0.275660329881908,-0.215535340858566
"CSF3",-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695,-0.0429692582569695
"CSF3R",-0.226477179536388,-0.226477179536388,-0.226477179536388,-0.226477179536388,-0.0371302264959582,-0.226477179536388,-0.226477179536388,-0.194546946715431,-0.0938902138190714
"CSHL1",-0.0609005623721031,-0.0609005623721031,-0.0609005623721031,-0.0609005623721031,-0.0609005623721031,-0.0609005623721031,-0.0609005623721031,-0.0609005623721031,-0.0609005623721031
"CSNK1A1L",-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888,-0.0677310649152888
"CSNK1E",-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979,-0.026297388693979
"CSRP2",1.1363873666217,0.506788940817639,0.507360023968299,1.63605785927221,1.58835471435725,1.3268500131101,1.8549736588697,0.867749239592623,1.67755005564364
"CST3",-0.019332374462441,-0.541566961792917,-0.10102393033133,-0.519700220486331,-0.465292898451392,0.0104186431863153,-0.448207462789681,-0.603292587744251,-0.302585320030066
"CST7",-0.10558480616119,-0.10558480616119,-0.10558480616119,-0.10558480616119,-0.10558480616119,-0.10558480616119,-0.10558480616119,-0.0424235422791909,-0.10558480616119
"CSTA",-0.19523103325793,-0.19523103325793,-0.19523103325793,-0.19523103325793,-0.19523103325793,-0.19523103325793,-0.19523103325793,-0.156503558954208,-0.00758579711013926
"CCN2",-0.623945375043763,0.272044618313733,-0.644683891546206,-0.00274907320981654,-0.462760541897668,-0.353878653277219,-0.589796332042863,-0.235759198453998,-0.447804892239016
"CTLA4",-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706,-0.0588141561450706
"CTRL",-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055,-0.0776810968904055
"CTSB",-0.385617111120152,-0.167865793689545,-0.484222082624167,-0.6777408524693,0.123950767861111,0.384634985366961,-0.575277061630626,-0.341563721211913,-0.547849019725761
"CTSC",-0.649015504679164,-0.602661249240918,-0.962065165268082,-0.678788392974299,-0.418514572469571,-0.823668556128127,-0.810509982454533,-0.646544684439237,-0.913985157021679
"CTSD",-0.0380804144995676,-0.374671383108666,-0.381439033257009,0.531570720126213,-0.0932009770889683,0.316657881476601,-0.0296499318804173,-0.544678106062099,-0.258858258118699
"CTSE",-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528,-0.0755640355301528
"CTSS",-0.301649733688857,-0.368227078827219,-0.31082576648105,-0.368227078827219,-0.368227078827219,-0.316938626305805,-0.35038442055518,-0.293231482504206,-0.194021229194482
"CTSV",-0.262163249384431,0.606056849101391,-0.357809613797174,-0.357809613797174,-0.0751814500257165,-0.357809613797174,-0.357809613797174,0.00753074106041211,0.717336128815453
"CTSW",-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.112371896300992,-0.0360935676893528,-0.0962486287412813,0.0470581042789703
"CTXN2",-0.00118700351773801,-0.183708076773879,-0.255803928807474,-0.255803928807474,1.08057125726639,-0.184213847218758,-0.183204725078935,-0.230078904942547,0.00145259122768215
"CX3CR1",-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276,-0.175386073570276
"CXCL1",-0.199843924127606,0.610168288678948,-0.199843924127606,-0.199843924127606,-0.199843924127606,-0.0950073469062828,-0.177258612854193,-0.0861377961289719,-0.199843924127606
"CXCL12",-0.439291171756518,-0.495909329549976,-0.575509935661129,-0.455595534789318,-0.452719829795625,-0.575509935661129,-0.50702736093485,-0.47786975221419,-0.575509935661129
"CXCL13",-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098,-0.0816341014955098
"CXCL14",-0.385620803785706,-0.414816787267219,-0.376146652051055,-0.414816787267219,-0.414816787267219,-0.348236342995174,-0.289400072339847,-0.293846763980001,-0.353181042444363
"CXCL2",-0.439845127186235,-0.457477281849712,-0.457477281849712,-0.457477281849712,-0.254398404847674,-0.298783576025734,-0.457477281849712,0.159460774943207,-0.376707763981913
"CXCL3",-0.286558461548555,-0.245625526991618,-0.286558461548555,-0.286558461548555,-0.122881300695076,-0.253071109759639,-0.171629071798313,-0.0940747502173748,0.0725890551071204
"CXCL5",-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,-0.033847214988457,1.04590201271107
"CXCL8",-0.51543513650109,-0.51543513650109,-0.51543513650109,-0.51543513650109,-0.369177412559886,-0.38654871252326,-0.484216417291598,0.354073316875127,0.339088646177683
"CXCL9",-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714,-0.0440519743074714
"CXCR2P1",-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955,-0.0892529297644955
"CXCR3",-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036,-0.0693778548347036
"CXCR4",-0.244699447674253,-0.364878810370137,-0.101470869009728,-0.400327635992638,-0.431502948857916,0.090252201474846,-0.087186192781867,0.304410875829463,-0.486621529971447
"CXXC1",-0.362590168230996,-0.588454682201907,-0.655765631317921,-0.561360717063614,-0.319718804377456,-0.549240554646488,-0.441340932321505,-0.49681811029562,0.400353858019502
"TASL",-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642,-0.156747881492642
"CYB561",0.341654298089691,0.313992976649161,0.287411842954503,0.250717756202971,-0.00622540191191504,0.306331832186657,0.464739741125836,-0.185373821363393,-0.271856151088054
"CYB5D2",0.231531168226465,-0.470814993917181,-0.388040250132004,0.457155913500597,0.194507926592177,-0.0653936220462209,-0.440890814363293,-0.406321509519759,-0.170648827805017
"CYBA",0.0698366061727908,-0.502879763001965,-0.0398244086221525,-0.239401094047104,-0.402672041716542,-0.502879763001965,-0.000238020287815533,-0.233434656834201,0.687349526524955
"CYBB",-0.285492926483538,-0.320752187028765,-0.320752187028765,-0.164302552225663,-0.272750032130534,-0.320752187028765,-0.320752187028765,-0.225838614787723,-0.166693943886962
"CYP11A1",-0.0888179695416823,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.124768013923071,-0.0896036869267361,-0.124768013923071
"CYP1B1",-0.154466712251654,-0.0681545878374338,-0.171536970415327,-0.171536970415327,-0.171536970415327,-0.171536970415327,-0.171536970415327,-0.154487070452395,-0.050651888952526
"CYP26A1",-0.240526236060243,-0.132781692962388,-0.339729012390949,-0.237338483346441,-0.339729012390949,-0.339729012390949,-0.339729012390949,-0.297867585998096,-0.266664284362463
"CYP2B7P",-0.0627834134552039,-0.0627834134552039,-0.0627834134552039,-0.0627834134552039,0.0762567618531129,-0.0627834134552039,-0.0627834134552039,-0.00601766143089776,-0.0627834134552039
"CYP2S1",-0.150935213323584,-0.150935213323584,-0.150935213323584,-0.150935213323584,-0.150935213323584,-0.150935213323584,-0.150935213323584,-0.150935213323584,-0.150935213323584
"CYP3A4",-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,-0.0866298093286644,1.59447515889278,-0.0866298093286644,0.271923659177898,-0.0866298093286644,-0.0866298093286644
"CCN1",-0.479528255052676,-0.150649858746986,-0.472455617235755,-0.484373085078094,-0.432848861550765,-0.481451011868535,-0.498544555686783,-0.16870540231854,-0.560934264757451
"CYSRT1",-0.00188661083112666,-0.109075822586625,-0.109075822586625,-0.109075822586625,0.658415324097762,-0.109075822586625,0.00978101083843262,-0.109075822586625,-0.109075822586625
"CYTH4",-0.212247038008339,-0.240512934868181,-0.240512934868181,-0.203510353530558,-0.240512934868181,-0.240512934868181,-0.216460426999804,-0.211853500686026,-0.240512934868181
"CYTIP",-0.203286700505289,-0.23130956548258,-0.23130956548258,-0.23130956548258,-0.147266412016788,-0.23130956548258,-0.144618734812234,-0.126614738024128,0.00714795241096585
